return_id,order_id,customer_id,prediction_time,product_category,payment_method,return_reason,order_value,return_value,product_price,discount_pct,customer_account_age_days,orders_7d,orders_30d,orders_90d,returns_7d,returns_30d,returns_90d,return_rate_30d,return_rate_90d,refund_amount_30d,refund_amount_90d,hours_to_return,return_value_ratio,same_product_returns_90d,same_category_returns_90d,velocity_24h,velocity_7d,device_linked_accounts,address_linked_accounts,device_return_rate_90d,address_return_rate_90d,high_value_flag,abusive_return,merchant_loss
R002911,O027444,C06702,2025-05-28 18:49:46.984139025,fashion,upi,not_as_described,3077.37,3077.37,3333.84,7.69,147,1,2,4,0,0,1,0.0,0.25,0.0,2299.4,18.829717816388886,1.0,0,1,0,1,1,1,0.25,0.25,0,0,131.22
R002903,O027383,C00222,2025-05-28 19:36:09.772617423,sports,upi,damaged,968.72,968.72,1281.18,24.39,147,1,3,4,0,0,0,0.0,0.0,0.0,0.0,67.60271461583334,1.0,0,0,0,1,1,1,0.0,0.0,0,0,115.63
R002931,O027656,C00919,2025-05-28 19:59:20.509806865,beauty,upi,changed_mind,748.39,748.39,1076.28,30.46,147,1,2,3,0,0,0,0.0,0.0,0.0,0.0,67.98903050166666,1.0,0,0,0,1,1,1,0.0,0.0,0,0,64.39
R002860,O027042,C01945,2025-05-28 20:59:25.007531258,fashion,card,size_fit,1215.47,1215.47,1289.47,5.74,147,1,1,1,0,0,0,0.0,0.0,0.0,0.0,140.99027986972223,1.0,0,0,0,1,1,1,0.0,0.0,0,0,61.3
R002949,O027796,C03207,2025-05-28 23:58:02.315229733,home,upi,wrong_item,6374.39,6374.39,7330.45,13.04,147,1,1,2,0,0,0,0.0,0.0,0.0,0.0,47.967309785833336,1.0,0,0,0,1,1,1,0.0,0.0,0,0,209.34
R002646,O025201,C07434,2025-05-29 00:00:00.000000000,fashion,upi,size_fit,2265.06,2265.06,2434.95,6.98,148,0,1,1,0,0,0,0.0,0.0,0.0,0.0,360.0,1.0,0,0,0,0,1,1,0.0,0.0,0,1,1732.66
R002775,O026352,C09020,2025-05-29 00:37:51.730992966,electronics,wallet,damaged,4560.13,4560.13,5032.44,9.39,148,0,3,3,0,1,1,0.3333333333333333,0.3333333333333333,6242.09,6242.09,144.63103638666666,1.0,0,0,0,0,1,1,0.3333333333333333,0.3333333333333333,0,0,53.24
R002843,O026924,C02092,2025-05-29 01:08:49.337653722,electronics,upi,damaged,15574.38,15574.38,16963.29,8.19,148,0,1,2,0,0,1,0.0,0.5,0.0,13112.29,97.14703823694445,1.0,0,1,0,0,1,1,0.5,0.5,1,0,532.0
R002975,O027946,C06034,2025-05-29 03:11:43.177637868,electronics,card,size_fit,8472.07,8472.07,10854.79,21.95,148,1,1,1,0,0,0,0.0,0.0,0.0,0.0,3.195327121388889,1.0,0,0,0,1,5,5,0.2857142857142857,0.2857142857142857,1,1,3587.89
R002887,O027234,C05476,2025-05-29 03:20:03.532660094,home,cod,size_fit,2278.81,2278.81,2570.29,11.34,148,1,2,2,0,0,0,0.0,0.0,0.0,0.0,75.33431462777779,1.0,0,0,0,1,1,1,0.0,0.0,0,0,134.24
R002900,O027372,C06009,2025-05-29 04:41:11.447738304,fashion,card,size_fit,525.56,525.56,631.86,16.82,1,2,3,6,1,1,2,0.3333333333333333,0.3333333333333333,7684.42,8892.17,76.68651326055556,1.0,0,0,1,3,1,1,0.3333333333333333,0.3333333333333333,0,1,750.0
R002885,O027217,C01853,2025-05-29 06:25:47.034158275,electronics,upi,damaged,3407.18,3407.18,5377.43,36.64,148,1,3,4,0,0,0,0.0,0.0,0.0,0.0,54.42973171055555,1.0,0,0,0,1,1,1,0.0,0.0,0,0,218.67
R002987,O028056,C07904,2025-05-29 09:02:02.065059790,electronics,card,damaged,8810.54,8810.54,10462.35,15.79,148,1,3,5,1,1,2,0.3333333333333333,0.4,860.7,1195.16,33.033906960833335,1.0,0,0,0,2,1,1,0.4,0.4,1,0,356.84
R002909,O027436,C09940,2025-05-29 10:09:03.700452020,fashion,upi,damaged,512.48,512.48,552.31,7.21,148,1,2,3,0,1,1,0.5,0.3333333333333333,6343.78,6343.78,34.151027903333336,1.0,0,1,0,1,1,1,0.3333333333333333,0.3333333333333333,0,0,54.8
R002922,O027577,C00470,2025-05-29 10:53:45.573935024,electronics,card,wrong_item,14121.57,14121.57,15697.49,10.04,148,1,1,1,0,0,0,0.0,0.0,0.0,0.0,10.895992759722223,1.0,0,0,0,1,1,1,0.0,0.0,1,1,8519.07
R002940,O027725,C03929,2025-05-29 11:21:40.887419590,beauty,card,changed_mind,2455.52,2455.52,2693.46,8.83,148,1,1,1,0,0,0,0.0,0.0,0.0,0.0,11.361357616388888,1.0,0,0,0,1,1,1,0.0,0.0,0,0,43.89
R002973,O027938,C07539,2025-05-29 12:08:29.321422929,electronics,upi,wrong_item,18148.15,18148.15,20920.01,13.25,148,1,1,3,0,0,0,0.0,0.0,0.0,0.0,60.14147817277778,1.0,0,0,0,1,1,1,0.0,0.0,1,0,480.68
R002941,O027726,C09821,2025-05-29 15:01:11.120982430,electronics,wallet,changed_mind,7367.89,7367.89,10377.54,29.0,148,1,1,2,0,0,0,0.0,0.0,0.0,0.0,39.01975582833333,1.0,0,0,0,1,1,1,0.0,0.0,0,0,41.63
R002907,O027423,C03316,2025-05-29 15:23:21.836812750,fashion,cod,size_fit,3280.35,3280.35,3451.84,4.97,148,1,1,2,0,0,0,0.0,0.0,0.0,0.0,63.389399114444444,1.0,0,0,0,1,1,1,0.0,0.0,0,0,144.61
R002952,O027806,C09668,2025-05-29 15:43:20.011048474,fashion,card,wrong_item,1054.32,1054.32,1131.04,6.78,148,1,1,1,0,0,0,0.0,0.0,0.0,0.0,63.72222529111111,1.0,0,0,0,1,1,1,0.0,0.0,0,0,41.97
R003004,O028174,C01371,2025-05-29 16:15:47.011976985,fashion,card,size_fit,720.16,720.16,800.52,10.04,148,1,2,4,0,0,1,0.0,0.25,0.0,5003.29,40.263058882222225,1.0,0,1,0,1,1,1,0.25,0.25,0,0,53.98
R002994,O028095,C00719,2025-05-29 17:09:02.681419914,grocery,upi,size_fit,354.81,354.81,464.03,23.54,148,2,2,4,0,0,1,0.0,0.25,0.0,1729.84,17.15074483861111,1.0,0,0,0,2,1,1,0.25,0.25,0,0,76.03
R003010,O028229,C08808,2025-05-29 17:29:27.391352492,fashion,upi,not_as_described,1401.64,1401.64,1482.58,5.46,148,1,1,1,0,0,0,0.0,0.0,0.0,0.0,17.490942042222223,1.0,0,0,0,1,1,1,0.0,0.0,0,0,53.52
R002955,O027811,C00469,2025-05-29 19:44:51.560965626,grocery,card,not_as_described,1775.2,1775.2,2655.08,33.14,148,1,1,2,0,0,0,0.0,0.0,0.0,0.0,19.74765582361111,1.0,0,0,0,1,1,1,0.0,0.0,0,0,120.11
R002854,O026997,C08219,2025-05-29 20:29:37.995328370,electronics,card,damaged,4377.22,4377.22,5087.57,13.96,1,0,2,6,0,0,0,0.0,0.0,0.0,0.0,116.4938875911111,1.0,0,0,0,0,1,1,0.0,0.0,0,0,164.96
R002957,O027837,C05889,2025-05-29 20:34:14.285586093,fashion,cod,damaged,2073.12,2073.12,2673.49,22.46,148,1,1,3,0,0,0,0.0,0.0,0.0,0.0,20.570634885,1.0,0,0,0,1,1,1,0.0,0.0,0,0,37.79
R002880,O027188,C01003,2025-05-29 20:49:08.478023502,fashion,cod,damaged,3271.21,3271.21,3369.59,2.92,1,1,1,4,0,0,0,0.0,0.0,0.0,0.0,92.81902167305556,1.0,0,0,0,1,1,1,0.0,0.0,0,0,67.89
R002913,O027474,C09041,2025-05-29 22:26:05.298979624,electronics,wallet,changed_mind,4870.37,4870.37,7341.18,33.66,18,2,2,7,0,0,2,0.0,0.2857142857142857,0.0,4601.33,70.43480527194446,1.0,0,0,1,2,1,1,0.2857142857142857,0.2857142857142857,0,0,76.52
R002856,O027003,C05887,2025-05-29 23:05:53.398111264,fashion,upi,changed_mind,1962.24,1962.24,2034.08,3.53,148,0,1,2,0,0,0,0.0,0.0,0.0,0.0,119.09816614194445,1.0,0,0,0,0,1,1,0.0,0.0,0,0,89.93
R002912,O027467,C03016,2025-05-29 23:07:00.708265434,fashion,cod,size_fit,2561.95,2561.95,2933.33,12.66,148,1,1,4,0,0,0,0.0,0.0,0.0,0.0,71.11686340694445,1.0,0,0,0,1,1,1,0.0,0.0,0,0,214.72
R002857,O027007,C02163,2025-05-29 23:25:12.676578553,home,wallet,not_as_described,2328.86,2328.86,2425.36,3.98,148,0,1,5,0,0,0,0.0,0.0,0.0,0.0,119.42018793833334,1.0,0,0,0,0,1,1,0.0,0.0,0,0,7.13
R002962,O027864,C06938,2025-05-30 01:09:00.654329350,beauty,upi,changed_mind,356.91,356.91,374.39,4.67,149,1,1,3,0,0,0,0.0,0.0,0.0,0.0,73.15018175805555,1.0,0,0,0,1,1,1,0.0,0.0,0,0,76.21
R003008,O028218,C01533,2025-05-30 01:13:03.159930432,fashion,wallet,size_fit,1540.74,1540.74,1781.51,13.52,149,1,1,1,0,0,0,0.0,0.0,0.0,0.0,25.217544425,1.0,0,0,0,1,1,1,0.0,0.0,0,0,99.81
R002967,O027888,C09284,2025-05-30 01:58:48.849927308,beauty,upi,changed_mind,276.81,276.81,320.53,13.64,149,1,2,4,0,0,0,0.0,0.0,0.0,0.0,73.98023609083333,1.0,0,0,0,1,1,1,0.0,0.0,0,0,19.29
R002947,O027781,C07419,2025-05-30 03:09:32.736194841,fashion,wallet,wrong_item,1495.26,1495.26,1619.85,7.69,149,2,2,2,0,0,0,0.0,0.0,0.0,0.0,27.15909338722222,1.0,0,0,0,2,1,1,0.0,0.0,0,0,94.46
R002953,O027807,C00809,2025-05-30 04:08:46.872695400,home,cod,not_as_described,3907.57,3907.57,2461.13,6.68,149,1,1,3,0,0,1,0.0,0.3333333333333333,0.0,2550.88,28.14635352638889,1.0,0,0,0,1,6,6,0.45454545454545453,0.45454545454545453,0,0,330.47
R002828,O026687,C00833,2025-05-30 06:34:50.014116714,fashion,wallet,wrong_item,4333.42,4333.42,4846.97,10.6,149,0,1,2,0,0,0,0.0,0.0,0.0,0.0,126.58055947666666,1.0,0,0,0,0,1,1,0.0,0.0,0,0,61.85
R002926,O027604,C07926,2025-05-30 06:50:02.863507750,grocery,card,size_fit,532.7,532.7,568.0,6.21,47,1,2,3,0,0,0,0.0,0.0,0.0,0.0,30.834128751944444,1.0,0,0,0,1,1,1,0.0,0.0,0,0,82.61
R002918,O027540,C09334,2025-05-30 06:54:21.592467054,fashion,upi,size_fit,1535.17,1535.17,1830.18,16.12,149,2,2,3,0,0,0,0.0,0.0,0.0,0.0,54.9059979075,1.0,0,0,0,2,1,1,0.0,0.0,0,0,47.95
R002930,O027649,C07218,2025-05-30 07:47:25.167129691,grocery,card,size_fit,941.73,941.73,1026.37,8.25,149,3,5,8,0,0,0,0.0,0.0,0.0,0.0,55.7903242025,1.0,0,0,0,3,1,1,0.0,0.0,0,0,109.44
R002997,O028125,C07536,2025-05-30 10:55:54.940305277,fashion,upi,not_as_described,983.8,983.8,1340.77,26.62,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,10.931927862499998,1.0,0,0,0,1,1,1,0.0,0.0,0,0,25.05
R003016,O028275,C02732,2025-05-30 12:01:28.624035698,home,upi,wrong_item,15320.95,15320.95,21694.21,29.38,149,1,2,3,0,0,0,0.0,0.0,0.0,0.0,12.0246177875,1.0,0,0,0,1,1,1,0.0,0.0,1,0,467.21
R002906,O027405,C06789,2025-05-30 12:19:39.230499183,fashion,cod,damaged,780.46,780.46,916.44,14.84,149,1,2,2,0,0,0,0.0,0.0,0.0,0.0,84.3275640275,1.0,0,0,0,1,1,1,0.0,0.0,0,0,19.76
R003006,O028181,C09550,2025-05-30 13:35:57.534836773,grocery,card,wrong_item,558.72,558.72,654.64,14.65,149,3,3,4,0,0,0,0.0,0.0,0.0,0.0,13.599315232222223,1.0,0,0,1,3,1,1,0.0,0.0,0,0,67.96
R002919,O027545,C05548,2025-05-30 14:27:45.441488012,electronics,card,wrong_item,14626.49,14626.49,17281.32,15.36,149,1,2,2,0,0,0,0.0,0.0,0.0,0.0,62.46262263555556,1.0,0,0,0,1,1,1,0.0,0.0,1,0,600.0
R002871,O027112,C09648,2025-05-30 15:52:15.639078820,home,upi,not_as_described,3265.43,3265.43,4162.5,21.55,149,0,1,2,0,0,1,0.0,0.5,0.0,9949.09,87.871010855,1.0,0,0,0,0,1,1,0.5,0.5,0,0,163.98
R003050,O028561,C06926,2025-05-30 17:59:41.751831202,grocery,upi,changed_mind,740.34,740.34,820.62,9.78,149,1,1,2,0,0,0,0.0,0.0,0.0,0.0,17.994931064166668,1.0,0,0,0,1,1,1,0.0,0.0,0,0,21.59
R003046,O028544,C01977,2025-05-30 19:02:19.412478218,beauty,upi,changed_mind,2222.04,2222.04,2380.97,6.68,149,1,1,3,0,0,0,0.0,0.0,0.0,0.0,19.038725688333333,1.0,0,0,0,1,1,1,0.0,0.0,0,0,134.73
R002925,O027602,C03821,2025-05-30 19:06:43.246613052,home,upi,size_fit,1982.09,1982.09,2076.55,4.55,149,1,1,2,0,0,0,0.0,0.0,0.0,0.0,19.112012948055554,1.0,0,0,0,1,1,1,0.0,0.0,0,0,30.41
R003024,O028344,C00325,2025-05-30 20:07:00.046250742,home,card,size_fit,5469.28,5469.28,8156.0,32.94,149,2,3,3,0,0,0,0.0,0.0,0.0,0.0,44.11667951388889,1.0,0,0,0,2,1,1,0.0,0.0,0,0,299.75
R002915,O027495,C03421,2025-05-30 22:04:59.564941672,fashion,card,wrong_item,1390.95,1390.95,2020.82,31.17,149,1,1,3,0,0,0,0.0,0.0,0.0,0.0,46.083212483611106,1.0,0,0,0,1,1,1,0.0,0.0,0,0,116.42
R002972,O027935,C08078,2025-05-30 23:48:18.116290288,electronics,card,not_as_described,7604.62,7604.62,8595.88,11.53,149,1,1,2,0,0,0,0.0,0.0,0.0,0.0,23.80503230277778,1.0,0,0,0,1,1,1,0.0,0.0,1,0,78.87
R002682,O025555,C00986,2025-05-31 00:00:00.000000000,electronics,upi,size_fit,11188.41,11188.41,13466.96,16.92,1,0,2,2,0,1,1,0.5,0.5,424.19,424.19,360.0,1.0,0,0,0,0,1,1,0.5,0.5,1,0,235.68
R002837,O026856,C04492,2025-05-31 00:00:00.000000000,electronics,wallet,changed_mind,13694.19,13694.19,16574.52,17.38,150,0,1,4,0,0,1,0.0,0.25,0.0,471.34,144.0,1.0,0,0,0,0,4,4,0.38461538461538464,0.38461538461538464,1,0,490.35
R002998,O028131,C07339,2025-05-31 02:04:39.636082869,fashion,card,changed_mind,4904.91,4904.91,5618.31,12.7,150,1,2,3,0,1,1,0.5,0.3333333333333333,4009.25,4009.25,50.077676689444445,1.0,0,0,0,1,1,1,0.3333333333333333,0.3333333333333333,0,0,209.01
R002910,O027439,C00700,2025-05-31 02:53:20.396158818,sports,upi,not_as_described,6994.34,6994.34,7308.21,4.29,150,0,1,2,0,0,0,0.0,0.0,0.0,0.0,146.88899893277778,1.0,0,0,0,0,1,1,0.0,0.0,0,0,123.56
R002881,O027201,C04850,2025-05-31 03:33:16.953575644,fashion,cod,size_fit,296.77,296.77,433.66,31.57,150,0,1,1,0,0,0,0.0,0.0,0.0,0.0,147.55470932638892,1.0,0,0,0,0,1,1,0.0,0.0,0,1,750.0
R002899,O027371,C03022,2025-05-31 04:37:36.737675922,electronics,upi,size_fit,11058.49,11058.49,11889.94,6.99,26,0,1,4,0,0,0,0.0,0.0,0.0,0.0,148.62687157638888,1.0,0,0,0,0,1,1,0.0,0.0,1,0,160.83
R002978,O027981,C07547,2025-05-31 04:41:25.478712495,home,card,not_as_described,4028.08,4028.08,4454.17,9.57,1,1,2,4,0,0,0,0.0,0.0,0.0,0.0,28.69041075333333,1.0,0,0,0,1,1,1,0.0,0.0,0,0,210.46
R003009,O028221,C01944,2025-05-31 05:22:30.605426551,home,cod,size_fit,1356.42,1356.42,1684.59,19.48,150,1,3,5,0,0,0,0.0,0.0,0.0,0.0,5.375168173888889,1.0,0,0,0,1,1,1,0.0,0.0,0,0,29.74
R002983,O028013,C02218,2025-05-31 05:29:33.858148362,electronics,wallet,size_fit,3371.66,3371.66,3677.31,8.31,150,1,2,2,0,0,0,0.0,0.0,0.0,0.0,53.49273837444444,1.0,0,0,0,1,1,1,0.0,0.0,0,0,213.34
R002958,O027838,C02256,2025-05-31 05:35:54.742798860,fashion,wallet,wrong_item,1102.25,1102.25,1486.5,25.85,150,1,2,4,0,0,0,0.0,0.0,0.0,0.0,29.59853966611111,1.0,0,0,0,1,1,1,0.0,0.0,0,0,108.01
R002993,O028086,C02496,2025-05-31 09:50:57.818171810,electronics,upi,not_as_described,26350.77,26350.77,37651.23,30.01,150,1,1,3,0,0,0,0.0,0.0,0.0,0.0,9.84939393638889,1.0,0,0,0,1,1,1,0.0,0.0,1,0,600.0
R002961,O027862,C08453,2025-05-31 10:02:20.937537837,home,upi,damaged,5966.73,5966.73,6325.29,5.67,150,1,2,2,0,1,1,0.5,0.5,995.11,995.11,34.039149315833335,1.0,0,0,0,1,1,1,0.5,0.5,0,0,81.11
R002963,O027869,C09976,2025-05-31 13:19:26.894526502,grocery,upi,wrong_item,836.0,836.0,1075.54,22.27,150,1,1,3,0,0,0,0.0,0.0,0.0,0.0,37.32413736833333,1.0,0,0,0,1,1,1,0.0,0.0,0,0,63.35
R002868,O027086,C00372,2025-05-31 13:46:33.157609309,fashion,cod,size_fit,1208.23,1208.23,1396.1,13.46,150,0,2,3,0,0,0,0.0,0.0,0.0,0.0,109.7758771136111,1.0,0,0,0,0,1,1,0.0,0.0,0,0,87.41
R002966,O027885,C04684,2025-05-31 13:52:22.323054216,fashion,wallet,not_as_described,3352.46,3352.46,3530.92,5.05,150,1,1,4,0,0,1,0.0,0.25,0.0,2683.46,61.872867515,1.0,0,0,0,1,5,5,0.42857142857142855,0.42857142857142855,0,0,199.3
R002936,O027705,C07218,2025-05-31 14:28:00.247978380,fashion,cod,wrong_item,3372.85,3372.85,4701.0,28.25,150,3,5,8,1,1,1,0.2,0.125,941.73,941.73,38.466735549444444,1.0,0,0,0,4,1,1,0.125,0.125,0,0,108.73
R002990,O028068,C01912,2025-05-31 16:15:30.108780612,fashion,wallet,wrong_item,223.77,223.77,248.06,9.79,150,1,1,2,0,0,1,0.0,0.5,0.0,740.09,40.258363550000006,1.0,0,1,0,1,1,1,0.5,0.5,0,0,55.56
R002883,O027206,C00719,2025-05-31 16:26:42.867869344,home,wallet,size_fit,4604.0,4604.0,5885.5,21.77,150,1,2,4,1,1,2,0.5,0.5,354.81,2084.65,160.44524107472222,1.0,0,0,0,2,1,1,0.5,0.5,0,0,93.6
R002944,O027767,C01517,2025-05-31 17:02:04.306806812,fashion,card,damaged,522.52,522.52,627.14,16.68,150,2,3,4,0,0,0,0.0,0.0,0.0,0.0,17.034529668333334,1.0,0,0,0,2,1,1,0.0,0.0,0,0,55.36
R002932,O027684,C01729,2025-05-31 17:35:36.904766362,electronics,cod,not_as_described,4076.15,4076.15,4336.84,6.01,21,1,1,4,0,0,0,0.0,0.0,0.0,0.0,89.59358465722222,1.0,0,0,0,1,1,1,0.0,0.0,0,0,205.29
R002774,O026350,C05563,2025-05-31 19:11:36.725150252,electronics,cod,not_as_described,11900.14,11900.14,16734.58,28.89,1,0,1,2,0,0,1,0.0,0.5,0.0,1480.54,307.1935347638889,1.0,0,0,0,0,1,1,0.5,0.5,1,0,284.23
R002935,O027701,C00933,2025-05-31 19:57:22.349335946,sports,wallet,size_fit,1209.38,1209.38,1330.47,9.1,150,1,1,3,0,0,0,0.0,0.0,0.0,0.0,91.95620814861111,1.0,0,0,0,1,1,1,0.0,0.0,0,0,30.12
R003002,O028169,C03403,2025-05-31 20:45:17.546716605,electronics,cod,size_fit,30808.7,30808.7,43742.46,29.57,150,1,2,2,0,1,1,0.5,0.5,895.18,895.18,20.754874087777775,1.0,0,0,0,1,1,1,0.5,0.5,1,0,454.91
R002908,O027425,C07272,2025-05-31 20:56:48.185849619,grocery,card,wrong_item,1030.88,1030.88,1097.82,6.1,150,0,1,1,0,0,0,0.0,0.0,0.0,0.0,68.94671829138889,1.0,0,0,0,0,1,1,0.0,0.0,0,0,134.11
R002999,O028151,C07199,2025-05-31 21:04:06.197482794,fashion,cod,size_fit,1628.41,1628.41,2110.15,22.83,150,1,1,2,0,0,0,0.0,0.0,0.0,0.0,93.06838818944445,1.0,0,0,0,1,1,1,0.0,0.0,0,0,55.85
R002959,O027846,C04845,2025-05-31 21:07:08.941544097,beauty,cod,size_fit,765.36,765.36,1080.46,29.16,148,1,2,3,0,0,1,0.0,0.3333333333333333,0.0,5254.48,45.11915042888889,1.0,0,0,0,1,1,1,0.3333333333333333,0.3333333333333333,0,0,36.25
R003035,O028457,C02233,2025-05-31 21:50:10.292928392,beauty,upi,damaged,3361.95,3361.95,3950.68,14.9,150,1,2,4,0,0,1,0.0,0.25,0.0,1530.67,21.836192479999998,1.0,0,0,0,1,1,1,0.25,0.25,0,0,89.16
R003005,O028176,C06173,2025-05-31 22:47:23.831597086,home,card,size_fit,967.36,967.36,1121.66,13.76,150,1,1,3,0,0,0,0.0,0.0,0.0,0.0,22.78995322138889,1.0,0,0,0,1,1,1,0.0,0.0,0,0,62.01
R003042,O028526,C03730,2025-05-31 22:51:58.571600346,home,upi,size_fit,815.53,815.53,1079.07,24.42,150,1,1,1,0,0,0,0.0,0.0,0.0,0.0,22.866269888888887,1.0,0,0,0,1,1,1,0.0,0.0,0,0,75.64
R003001,O028164,C06050,2025-05-31 23:22:52.918306431,fashion,card,not_as_described,1551.86,1551.86,1843.1,15.8,150,1,1,4,0,0,0,0.0,0.0,0.0,0.0,95.38136619611112,1.0,0,0,0,1,1,1,0.0,0.0,0,0,141.76
R002991,O028069,C00757,2025-06-01 00:52:59.509076725,home,card,size_fit,1454.69,1454.69,1520.93,4.36,151,1,1,1,0,0,0,0.0,0.0,0.0,0.0,48.883196965555555,1.0,0,0,0,1,1,1,0.0,0.0,0,0,83.97
R003040,O028514,C09550,2025-06-01 01:01:28.754641066,grocery,wallet,damaged,2456.98,2456.98,2480.97,0.97,151,3,3,4,1,1,1,0.3333333333333333,0.25,558.72,558.72,25.024654066944446,1.0,0,1,0,4,1,1,0.25,0.25,0,0,0.0
R002970,O027913,C06943,2025-06-01 01:43:44.120267569,electronics,card,size_fit,4637.27,4637.27,5433.26,14.65,151,1,1,1,0,0,0,0.0,0.0,0.0,0.0,25.72892229638889,1.0,0,0,0,1,1,1,0.0,0.0,0,0,156.76
R002986,O028048,C02989,2025-06-01 03:36:30.203003077,home,upi,damaged,5422.75,5422.75,6213.65,12.73,100,1,1,1,0,0,0,0.0,0.0,0.0,0.0,75.60838972305555,1.0,0,0,0,1,1,1,0.0,0.0,0,0,206.97
R003053,O028574,C04687,2025-06-01 03:55:06.520485622,home,upi,not_as_described,1857.12,1857.12,3408.85,45.52,151,1,1,1,0,0,0,0.0,0.0,0.0,0.0,27.918477912500002,1.0,0,0,0,1,1,1,0.0,0.0,0,0,82.49
R003025,O028349,C00152,2025-06-01 04:02:27.772185253,electronics,upi,changed_mind,3193.28,3193.28,3966.89,19.5,151,1,1,1,0,0,0,0.0,0.0,0.0,0.0,28.041047829166665,1.0,0,0,0,1,1,1,0.0,0.0,0,0,89.92
R002764,O026282,C08702,2025-06-01 04:15:39.623005584,home,wallet,changed_mind,4383.0,4383.0,5852.62,25.11,1,0,1,2,0,0,0,0.0,0.0,0.0,0.0,244.26100639027777,1.0,0,0,0,0,1,1,0.0,0.0,0,0,165.57
R002968,O027891,C06354,2025-06-01 04:18:08.721537739,home,card,damaged,8619.74,8619.74,9784.22,11.9,151,2,4,4,0,0,0,0.0,0.0,0.0,0.0,76.30242264916666,1.0,0,0,0,2,1,1,0.0,0.0,1,0,480.36
R002882,O027205,C05207,2025-06-01 05:03:44.587951909,electronics,card,changed_mind,7796.32,7796.32,8575.19,9.08,151,0,2,3,0,0,1,0.0,0.3333333333333333,0.0,1322.83,101.06238554194445,1.0,0,0,0,0,1,1,0.3333333333333333,0.3333333333333333,1,0,110.43
R002981,O028001,C02107,2025-06-01 05:07:16.444249593,fashion,upi,not_as_described,4878.55,4878.55,5435.83,10.25,151,1,2,4,0,0,1,0.0,0.25,0.0,10339.62,5.121234513611111,1.0,0,0,0,1,4,4,0.45454545454545453,0.45454545454545453,0,0,201.7
R002832,O026815,C02861,2025-06-01 05:54:08.401674780,fashion,card,not_as_described,1099.76,1099.76,1185.49,7.23,151,0,2,3,1,1,1,0.5,0.3333333333333333,1166.25,1166.25,149.90233379833333,1.0,0,0,0,1,1,1,0.3333333333333333,0.3333333333333333,0,0,52.4
R003088,O028963,C01538,2025-06-01 08:33:43.016670439,sports,wallet,changed_mind,775.19,775.19,826.12,6.16,151,1,1,2,0,0,1,0.0,0.5,0.0,2275.67,8.561949075000001,1.0,0,0,0,1,1,1,0.5,0.5,0,0,97.03
R002890,O027258,C07656,2025-06-01 12:16:49.689223600,beauty,upi,changed_mind,1685.85,1685.85,1832.55,8.0,151,0,1,2,0,0,0,0.0,0.0,0.0,0.0,156.2804692286111,1.0,0,0,0,0,1,1,0.0,0.0,0,0,84.67
R003086,O028948,C03399,2025-06-01 12:17:52.691068766,electronics,wallet,wrong_item,5959.12,5959.12,6800.59,12.37,151,1,2,2,0,0,0,0.0,0.0,0.0,0.0,12.29796974111111,1.0,0,0,0,1,1,1,0.0,0.0,0,0,259.88
R003068,O028731,C06206,2025-06-01 12:58:06.609541969,home,cod,not_as_described,4273.23,4273.23,4730.46,9.67,151,2,2,2,0,0,0,0.0,0.0,0.0,0.0,36.968502650277784,1.0,0,0,1,2,1,1,0.0,0.0,0,0,105.76
R003007,O028193,C00980,2025-06-01 14:49:00.725879607,fashion,cod,size_fit,670.29,670.29,763.35,12.19,151,1,1,1,0,0,0,0.0,0.0,0.0,0.0,14.816868299722222,1.0,0,0,0,1,1,1,0.0,0.0,0,0,42.69
R002928,O027638,C08085,2025-06-01 15:46:01.256646525,fashion,upi,size_fit,2939.93,2939.93,3229.64,8.97,151,0,1,1,0,0,0,0.0,0.0,0.0,0.0,63.767015735,1.0,0,0,0,0,1,1,0.0,0.0,0,0,192.61
R002969,O027901,C00208,2025-06-01 17:04:22.957709242,electronics,cod,changed_mind,6399.68,6399.68,8479.16,24.52,151,2,2,5,0,0,0,0.0,0.0,0.0,0.0,41.07304380805556,1.0,0,0,1,2,1,1,0.0,0.0,0,0,204.37
R003017,O028292,C00369,2025-06-01 17:42:21.183949202,grocery,cod,size_fit,805.0,805.0,833.29,3.39,9,3,4,4,0,0,0,0.0,0.0,0.0,0.0,89.70588443027779,1.0,0,0,1,3,1,1,0.0,0.0,0,0,88.66
R002938,O027712,C04394,2025-06-01 17:56:09.610973775,sports,upi,damaged,1989.27,1989.27,2301.77,13.58,151,0,1,1,0,0,0,0.0,0.0,0.0,0.0,65.93600304805555,1.0,0,0,0,0,1,1,0.0,0.0,0,0,0.0
R002960,O027859,C00477,2025-06-01 19:58:53.916286004,beauty,cod,not_as_described,654.09,654.09,667.99,2.08,151,1,2,3,0,0,0,0.0,0.0,0.0,0.0,67.98164341277777,1.0,0,0,0,1,1,1,0.0,0.0,0,0,51.79
R003038,O028484,C04642,2025-06-01 20:06:49.379660542,fashion,upi,damaged,3035.57,3035.57,3146.37,3.52,151,1,2,4,0,0,0,0.0,0.0,0.0,0.0,68.11371657222223,1.0,0,0,0,1,1,1,0.0,0.0,0,0,111.6
R002804,O026549,C04422,2025-06-01 21:13:00.311703412,fashion,card,not_as_described,1250.01,1250.01,1272.88,1.8,151,0,1,2,0,0,0,0.0,0.0,0.0,0.0,237.21675325083334,1.0,0,0,0,0,1,1,0.0,0.0,0,0,50.22
