return_id,item_received,item_condition_ok,refund_completed,merchant_loss,abuse_rule_triggered,abusive_return
R004611,1,1,1,70.0,none,0
R004612,1,1,1,87.97,none,0
R004613,1,1,1,26.74,none,0
R004614,1,1,1,299.71,none,0
R004615,1,1,1,96.02,none,0
R004616,1,1,1,97.34,none,0
R004617,1,1,1,25.54,none,0
R004618,1,1,1,51.7,none,0
R004619,1,1,1,116.92,none,0
R004620,1,1,1,398.2,none,0
R004621,1,1,1,47.8,none,0
R004622,1,1,1,98.38,none,0
R004623,1,1,1,4.28,none,0
R004624,1,1,1,422.46,none,0
R004625,1,1,1,101.76,none,0
R004626,1,1,1,0.0,none,0
R004627,1,1,1,46.78,none,0
R004628,1,1,1,144.57,none,0
R004629,1,1,1,78.88,none,0
R004630,1,1,1,38.42,none,0
R004631,1,1,1,63.21,none,0
R004632,0,1,1,39.01,none,0
R004633,1,1,1,276.76,none,0
R004634,1,1,1,85.86,none,0
R004635,1,1,1,322.06,none,0
R004636,1,1,1,77.78,none,0
R004637,0,1,1,125.21,none,0
R004638,1,1,1,168.85,none,0
R004639,0,1,1,0.0,none,0
R004640,1,1,1,128.66,none,0
R004641,1,1,1,80.47,none,0
R004642,1,1,1,157.69,none,0
R004643,1,0,1,44.55,none,0
R004644,1,1,1,1291.81,refund_abuse,1
R004645,1,1,1,148.36,none,0
R004646,1,1,1,83.97,none,0
R004647,1,1,1,90.4,none,0
R004648,1,1,1,81.97,none,0
R004649,1,1,1,61.65,none,0
R004650,1,1,1,127.76,none,0
R004651,1,1,1,287.88,none,0
R004652,1,1,1,253.26,none,0
R004653,1,1,1,126.0,none,0
R004654,1,1,1,82.44,none,0
R004655,1,1,1,44.45,none,0
R004656,1,1,1,207.4,none,0
R004657,1,1,1,2.57,none,0
R004658,1,1,1,43.8,none,0
R004659,1,1,1,112.93,none,0
R004660,1,1,1,388.73,none,0
R004661,1,1,1,78.83,none,0
R004662,1,1,1,254.61,none,0
R004663,1,1,1,594.97,none,0
R004664,1,0,1,34.23,none,0
R004665,1,1,1,64.2,none,0
R004666,1,1,1,33.33,none,0
R004667,1,1,1,48.14,none,0
R004668,1,1,1,600.0,none,0
R004669,0,1,1,75.74,none,0
R004670,1,1,1,296.36,none,0
R004671,1,1,1,111.01,none,0
R004672,1,1,1,415.08,none,0
R004673,1,1,1,455.98,none,0
R004674,1,1,1,76.6,none,0
R004675,1,1,1,56.73,none,0
R004676,1,1,1,38.81,none,0
R004677,1,1,1,575.9,none,0
R004678,1,1,1,111.97,none,0
R004679,1,1,1,58.67,none,0
R004680,1,1,1,86.42,none,0
R004681,1,1,1,118.92,none,0
R004682,1,1,1,27.93,none,0
R004683,1,1,1,40.78,none,0
R004684,1,1,1,54.42,none,0
R004685,1,1,1,103.23,none,0
R004686,1,1,1,65.8,none,0
R004687,1,1,1,363.14,none,0
R004688,1,1,1,64.08,none,0
R004689,1,1,1,77.28,none,0
R004690,1,1,1,65.04,none,0
R004691,1,1,1,89.5,none,0
R004692,1,1,1,89.28,none,0
R004693,1,1,1,30.39,none,0
R004694,1,1,1,79.59,none,0
R004695,1,1,1,19.59,none,0
R004696,1,1,1,40.03,none,0
R004697,1,0,1,1976.55,refund_abuse,1
R004698,1,1,1,72.04,none,0
R004699,1,1,1,96.17,none,0
R004700,1,1,1,50.75,none,0
R004701,1,1,1,57.68,none,0
R004702,1,1,1,18.75,none,0
R004703,1,1,1,63.5,none,0
R004704,1,1,1,79.42,none,0
R004705,1,1,1,68.14,none,0
R004706,1,1,1,49.21,none,0
R004707,1,1,1,193.82,none,0
R004708,1,1,1,203.42,none,0
R004709,1,1,1,112.18,none,0
R004710,1,1,1,66.95,none,0
R004711,1,1,1,70.74,none,0
R004712,1,1,1,49.67,none,0
R004713,0,1,1,2428.4,coordinated_abuse,1
R004714,1,1,1,182.3,none,0
R004715,1,1,1,38.4,none,0
R004716,1,1,1,124.35,none,0
R004717,1,1,1,78.37,none,0
R004718,1,1,1,2171.0,refund_abuse,1
R004719,1,1,1,226.43,none,0
R004720,1,1,1,51.98,none,0
R004721,1,1,1,106.11,none,0
R004722,1,1,1,92.65,none,0
R004723,1,1,1,116.65,none,0
R004724,0,1,1,139.85,none,0
R004725,1,1,1,58.7,none,0
R004726,1,1,1,408.5,none,0
R004727,1,1,1,82.74,none,0
R004728,1,1,1,72.47,none,0
R004729,1,1,1,306.95,none,0
R004730,1,1,1,41.91,none,0
R004731,1,1,1,47.66,none,0
R004732,1,1,1,65.05,none,0
R004733,1,1,1,61.51,none,0
R004734,1,1,1,211.86,none,0
R004735,1,1,1,88.19,none,0
R004736,1,1,1,74.04,none,0
R004737,1,1,1,56.09,none,0
R004738,1,1,1,120.79,none,0
R004739,1,1,1,173.77,none,0
R004740,1,1,1,166.02,none,0
R004741,1,1,1,4.31,none,0
R004742,1,1,1,202.78,none,0
R004743,1,1,1,77.4,none,0
R004744,1,1,1,145.95,none,0
R004745,1,1,1,112.26,none,0
R004746,1,1,1,156.03,none,0
R004747,1,1,1,90.89,none,0
R004748,1,1,1,243.89,none,0
R004749,1,1,1,243.43,none,0
R004750,1,1,1,335.05,none,0
R004751,1,1,1,240.43,none,0
R004752,1,1,1,169.31,none,0
R004753,1,0,1,26.36,none,0
R004754,1,1,1,258.43,none,0
R004755,1,1,1,48.38,none,0
R004756,1,0,1,70.14,none,0
R004757,1,1,1,134.32,none,0
R004758,0,1,1,44.28,none,0
R004759,1,1,1,57.73,none,0
R004760,1,1,1,120.13,none,0
R004761,1,1,1,212.64,none,0
R004762,1,1,1,297.66,none,0
R004763,1,1,1,7.57,none,0
R004764,1,1,1,68.91,none,0
R004765,1,1,1,323.58,none,0
R004766,1,1,1,600.0,none,0
R004767,1,1,1,84.16,none,0
R004768,1,1,1,44.16,none,0
R004769,1,1,1,96.71,none,0
R004770,1,1,1,137.62,none,0
R004771,1,1,1,137.4,none,0
R004772,1,1,1,38.77,none,0
R004773,1,1,1,71.93,none,0
R004774,1,1,1,73.0,none,0
R004775,1,1,1,431.97,none,0
R004776,1,1,1,126.52,none,0
R004777,1,1,1,68.62,none,0
R004778,1,1,1,36.34,none,0
R004779,1,0,1,262.64,none,0
R004780,1,1,1,97.78,none,0
R004781,1,1,1,56.4,none,0
R004782,1,1,1,152.82,none,0
R004783,1,1,1,105.32,none,0
R004784,1,1,1,88.24,none,0
R004785,1,1,1,35.48,none,0
R004786,1,1,1,143.14,none,0
R004787,1,1,1,45.41,none,0
R004788,1,1,1,86.24,none,0
R004789,1,1,1,127.52,none,0
R004790,1,1,1,52.71,none,0
R004791,1,1,1,600.0,none,0
R004792,1,1,1,94.35,none,0
R004793,1,1,1,151.54,none,0
R004794,1,1,1,463.09,none,0
R004795,1,1,1,92.08,none,0
R004796,1,1,1,40.71,none,0
R004797,1,1,1,39.56,none,0
R004798,1,1,1,161.05,none,0
R004799,1,1,1,96.3,none,0
R004800,1,1,1,153.72,none,0
R004801,1,1,1,600.0,none,0
R004802,1,1,1,101.8,none,0
R004803,1,1,1,152.84,none,0
R004804,1,1,1,79.9,none,0
R004805,1,1,1,73.54,none,0
R004806,1,1,1,404.64,none,0
R004807,1,1,1,47.09,none,0
R004808,1,1,1,14.85,none,0
R004809,1,1,1,128.95,none,0
R004810,1,1,1,73.9,none,0
R004811,1,0,1,100.82,none,0
R004812,1,1,1,76.71,none,0
R004813,1,1,1,165.12,none,0
R004814,1,1,1,122.74,none,0
R004815,1,1,1,291.76,none,0
R004816,1,1,1,156.36,none,0
R004817,1,0,1,184.89,none,0
R004818,1,1,1,17.62,none,0
R004819,1,1,1,31.09,none,0
R004820,1,1,1,256.46,none,0
R004821,1,1,1,185.47,none,0
R004822,1,1,1,267.27,none,0
R004823,1,1,1,53.1,none,0
R004824,1,1,1,263.49,none,0
R004825,0,1,1,463.16,none,0
R004826,1,1,1,65.6,none,0
R004827,1,1,1,67.92,none,0
R004828,1,1,1,68.7,none,0
R004829,1,1,1,56.62,none,0
R004830,1,1,1,152.02,none,0
R004831,1,1,1,101.26,none,0
R004832,1,0,1,133.85,none,0
R004833,1,1,1,112.85,none,0
R004834,1,1,1,106.27,none,0
R004835,1,1,1,25.27,none,0
R004836,1,1,1,446.01,none,0
R004837,1,1,1,63.68,none,0
R004838,1,1,1,160.95,none,0
R004839,1,1,1,44.61,none,0
R004840,1,1,1,47.06,none,0
R004841,1,1,1,64.8,none,0
R004842,1,1,1,89.78,none,0
R004843,1,1,1,122.01,none,0
R004844,1,1,1,71.98,none,0
R004845,1,1,1,104.24,none,0
R004846,1,1,1,600.0,none,0
R004847,1,1,1,67.64,none,0
R004848,1,1,1,107.75,none,0
R004849,1,1,1,132.37,none,0
R004850,0,1,1,65.17,none,0
R004851,1,1,1,60.47,none,0
R004852,1,1,1,74.12,none,0
R004853,1,1,1,0.0,none,0
R004854,1,1,1,73.58,none,0
R004855,1,1,1,61.12,none,0
R004856,1,1,1,101.56,none,0
R004857,1,1,1,47.33,none,0
R004858,1,1,1,69.03,none,0
R004859,1,1,1,146.17,none,0
R004860,1,1,1,3322.69,refund_abuse,1
R004861,1,1,1,48.62,none,0
R004862,1,1,1,17.85,none,0
R004863,1,1,1,8.28,none,0
R004864,1,1,1,60.89,none,0
R004865,1,1,1,156.77,none,0
R004866,1,1,1,364.39,none,0
R004867,1,1,1,127.53,none,0
R004868,1,1,1,121.81,none,0
R004869,0,1,1,133.59,none,0
R004870,1,1,1,102.11,none,0
R004871,1,1,1,900.66,refund_abuse,1
R004872,1,1,1,135.68,none,0
R004873,1,1,1,45.32,none,0
R004874,1,1,1,304.77,none,0
R004875,1,1,1,110.0,none,0
R004876,1,1,1,51.35,none,0
R004877,1,1,1,45.68,none,0
R004878,1,1,1,57.76,none,0
R004879,1,1,1,41.89,none,0
R004880,1,1,1,134.9,none,0
R004881,1,1,1,174.17,none,0
R004882,1,1,1,29.44,none,0
R004883,0,1,1,256.85,none,0
R004884,1,1,1,85.25,none,0
R004885,1,1,1,92.62,none,0
R004886,0,1,1,95.36,none,0
R004887,1,1,1,600.0,none,0
R004888,1,1,1,31.4,none,0
R004889,1,1,1,102.67,none,0
R004890,1,1,1,138.91,none,0
R004891,1,1,1,89.6,none,0
R004892,1,1,1,210.14,none,0
R004893,1,1,1,224.51,none,0
R004894,1,0,1,963.94,condition_mismatch,1
R004895,1,1,1,150.4,none,0
R004896,1,1,1,2.61,none,0
R004897,1,1,1,121.13,none,0
R004898,0,1,1,477.22,none,0
R004899,1,1,1,173.48,none,0
R004900,1,1,1,122.49,none,0
R004901,1,1,1,134.51,none,0
R004902,1,1,1,286.87,none,0
R004903,1,1,1,108.65,none,0
R004904,1,1,1,136.74,none,0
R004905,1,1,1,120.03,none,0
R004906,1,1,1,123.07,none,0
R004907,1,1,1,136.31,none,0
R004908,1,1,1,64.61,none,0
R004909,1,1,1,0.0,none,0
R004910,1,0,1,153.87,none,0
R004911,0,1,1,33.68,none,0
R004912,1,1,1,147.0,none,0
R004913,1,1,1,107.59,none,0
R004914,1,1,1,600.0,none,0
R004915,1,1,1,23.37,none,0
R004916,1,1,1,5.67,none,0
R004917,1,1,1,69.16,none,0
R004918,1,1,1,600.0,none,0
R004919,1,1,1,240.1,none,0
R004920,1,1,1,93.57,none,0
R004921,1,1,1,74.86,none,0
R004922,1,1,1,100.9,none,0
R004923,1,1,1,302.2,none,0
R004924,1,1,1,146.39,none,0
R004925,1,0,1,102.26,none,0
R004926,1,1,1,87.45,none,0
R004927,1,1,1,188.35,none,0
R004928,0,1,1,58.29,none,0
R004929,1,1,1,71.3,none,0
R004930,1,1,1,155.89,none,0
R004931,1,1,1,38.22,none,0
R004932,1,1,1,56.99,none,0
R004933,1,1,1,368.83,none,0
R004934,1,1,1,30.29,none,0
R004935,1,1,1,119.49,none,0
R004936,1,1,1,46.75,none,0
R004937,1,1,1,600.0,none,0
R004938,1,1,1,41.11,none,0
R004939,1,1,1,290.69,none,0
R004940,1,1,1,98.49,none,0
R004941,1,1,1,115.22,none,0
R004942,1,1,1,193.72,none,0
R004943,1,1,1,45.65,none,0
R004944,1,1,1,234.65,none,0
R004945,1,1,1,31.99,none,0
R004946,1,0,1,44.66,none,0
R004947,1,1,1,116.56,none,0
R004948,1,1,1,58.89,none,0
R004949,1,1,1,73.93,none,0
R004950,1,1,1,146.28,none,0
R004951,1,1,1,159.11,none,0
R004952,1,1,1,121.16,none,0
R004953,1,1,1,105.32,none,0
R004954,1,1,1,61.36,none,0
R004955,1,1,1,37.46,none,0
R004956,1,1,1,140.78,none,0
R004957,1,1,1,104.27,none,0
R004958,1,1,1,128.78,none,0
R004959,1,1,1,55.11,none,0
R004960,1,1,1,218.7,none,0
R004961,1,1,1,102.02,none,0
R004962,1,1,1,121.1,none,0
R004963,1,1,1,78.13,none,0
R004964,1,1,1,221.05,none,0
R004965,1,1,1,43.02,none,0
R004966,1,1,1,162.79,none,0
R004967,1,1,1,136.61,none,0
R004968,1,1,1,78.44,none,0
R004969,1,1,1,25.92,none,0
R004970,1,1,1,76.92,none,0
R004971,1,1,1,91.12,none,0
R004972,1,1,1,30.77,none,0
R004973,1,1,1,159.43,none,0
R004974,1,0,1,168.99,none,0
R004975,1,1,1,35.04,none,0
R004976,1,1,1,105.76,none,0
R004977,1,1,1,85.62,none,0
R004978,1,1,1,85.29,none,0
R004979,1,1,1,73.77,none,0
R004980,0,1,1,70.65,none,0
R004981,1,1,1,99.43,none,0
R004982,1,1,1,54.27,none,0
R004983,1,1,1,155.24,none,0
R004984,1,1,1,67.83,none,0
R004985,0,1,1,87.16,none,0
R004986,1,1,1,40.18,none,0
R004987,1,1,1,75.65,none,0
R004988,1,1,1,65.94,none,0
R004989,1,1,1,80.58,none,0
R004990,1,1,1,57.85,none,0
R004991,1,1,1,108.79,none,0
R004992,1,1,1,273.14,none,0
R004993,1,1,1,323.0,none,0
R004994,1,1,1,47.1,none,0
R004995,1,1,1,166.65,none,0
R004996,1,1,1,46.29,none,0
R004997,1,1,1,324.04,none,0
R004998,1,1,1,119.12,none,0
R004999,1,1,1,24.52,none,0
R005000,1,1,1,3239.86,condition_mismatch,1
R005001,1,1,1,48.07,none,0
R005002,1,1,1,287.04,none,0
R005003,1,1,1,86.18,none,0
R005004,0,1,1,105.91,none,0
R005005,1,1,1,1385.44,condition_mismatch,1
R005006,1,1,1,2703.26,condition_mismatch,1
R005007,1,1,1,514.08,none,0
R005008,1,1,1,167.68,none,0
R005009,1,1,1,76.03,none,0
R005010,1,1,1,168.13,none,0
R005011,1,1,1,77.81,none,0
R005012,1,1,1,57.4,none,0
R005013,1,0,1,845.05,coordinated_abuse,1
R005014,1,1,1,2597.31,coordinated_abuse,1
R005015,1,1,1,23.96,none,0
R005016,1,1,1,27.27,none,0
R005017,1,1,1,67.69,none,0
R005018,1,1,1,79.25,none,0
R005019,1,0,1,86.45,none,0
R005020,1,1,1,157.9,none,0
R005021,1,1,1,37.41,none,0
R005022,1,0,1,114.55,none,0
R005023,1,1,1,88.56,none,0
R005024,1,1,1,91.03,none,0
R005025,1,1,1,39.15,none,0
R005026,1,1,1,139.3,none,0
R005027,1,1,1,53.97,none,0
R005028,1,1,1,136.24,none,0
R005029,1,1,1,11.44,none,0
R005030,1,0,1,40.83,none,0
R005031,0,1,1,97.56,none,0
R005032,1,1,1,155.31,none,0
R005033,1,1,1,39.25,none,0
R005034,1,1,1,101.62,none,0
R005035,1,1,1,241.45,none,0
R005036,1,1,1,129.94,none,0
R005037,1,0,1,154.83,none,0
R005038,1,1,1,86.68,none,0
R005039,1,1,1,123.59,none,0
R005040,1,1,1,101.96,none,0
R005041,1,1,1,81.22,none,0
R005042,1,1,1,54.79,none,0
R005043,1,1,1,54.26,none,0
R005044,1,1,1,190.25,none,0
R005045,1,1,1,47.27,none,0
R005046,1,1,1,600.0,none,0
R005047,1,1,1,61.67,none,0
R005048,1,0,1,4253.84,condition_mismatch,1
R005049,1,1,1,151.97,none,0
R005050,1,1,1,56.62,none,0
R005051,1,1,1,190.25,none,0
R005052,1,1,1,265.88,none,0
R005053,1,0,1,322.91,none,0
R005054,1,1,1,52.31,none,0
R005055,1,1,1,59.65,none,0
R005056,1,1,1,274.96,none,0
R005057,1,1,1,12.82,none,0
R005058,1,1,1,294.79,none,0
R005059,1,1,1,371.0,none,0
R005060,1,1,1,76.06,none,0
R005061,1,1,1,600.0,none,0
R005062,1,1,1,417.72,none,0
R005063,1,1,1,18.56,none,0
R005064,1,1,1,1653.01,refund_abuse,1
R005065,1,0,1,34.66,none,0
R005066,1,1,1,57.92,none,0
R005067,1,1,1,424.17,none,0
R005068,1,1,1,81.55,none,0
R005069,1,1,1,86.08,none,0
R005070,1,1,1,188.66,none,0
R005071,1,1,1,81.87,none,0
R005072,1,1,1,237.24,none,0
R005073,1,1,1,79.7,none,0
R005074,1,1,1,192.96,none,0
R005075,1,1,1,600.0,none,0
R005076,1,1,1,166.96,none,0
R005077,1,1,1,224.35,none,0
R005078,1,1,1,3.77,none,0
R005079,1,1,1,99.19,none,0
R005080,1,1,1,250.13,none,0
R005081,1,1,1,6.5,none,0
R005082,1,1,1,108.91,none,0
R005083,1,1,1,168.28,none,0
R005084,0,1,1,92.24,none,0
R005085,1,1,1,113.2,none,0
R005086,1,1,1,67.53,none,0
R005087,1,1,1,305.64,none,0
R005088,1,1,1,0.0,none,0
R005089,1,1,1,413.43,none,0
R005090,1,1,1,46.57,none,0
R005091,1,1,1,66.61,none,0
R005092,1,1,1,114.26,none,0
R005093,1,1,1,452.02,none,0
R005094,1,1,1,89.7,none,0
R005095,1,1,1,64.38,none,0
R005096,1,1,1,161.75,none,0
R005097,1,1,1,73.96,none,0
R005098,1,1,1,57.71,none,0
R005099,1,1,1,419.93,none,0
R005100,1,1,1,48.28,none,0
R005101,1,1,1,16.31,none,0
R005102,1,1,1,151.96,none,0
R005103,1,1,1,191.43,none,0
R005104,1,1,1,83.11,none,0
R005105,1,1,1,98.66,none,0
R005106,1,1,1,400.1,none,0
R005107,1,1,1,260.6,none,0
R005108,1,1,1,187.85,none,0
R005109,1,1,1,39.01,none,0
R005110,1,1,1,122.81,none,0
R005111,1,1,1,175.54,none,0
R005112,1,1,1,248.21,none,0
R005113,1,1,1,253.5,none,0
R005114,1,1,1,64.85,none,0
R005115,1,1,1,95.72,none,0
R005116,1,1,1,120.96,none,0
R005117,1,1,1,49.46,none,0
R005118,1,0,1,267.74,none,0
R005119,1,1,1,60.34,none,0
R005120,1,1,1,72.67,none,0
R005121,1,1,1,69.95,none,0
R005122,1,1,1,567.55,none,0
R005123,1,1,1,132.97,none,0
R005124,0,1,1,25.85,none,0
R005125,1,1,1,103.79,none,0
R005126,1,0,1,81.66,none,0
R005127,1,1,1,0.0,none,0
R005128,1,1,1,233.01,none,0
R005129,1,1,1,229.0,none,0
R005130,1,1,1,278.31,none,0
R005131,1,1,1,58.66,none,0
R005132,1,1,1,152.68,none,0
R005133,1,1,1,68.68,none,0
R005134,1,1,1,73.75,none,0
R005135,1,1,1,44.01,none,0
R005136,1,1,1,24.46,none,0
R005137,1,1,1,27.64,none,0
R005138,1,1,1,125.84,none,0
R005139,1,1,1,56.92,none,0
R005140,1,1,1,33.75,none,0
R005141,1,1,1,69.01,none,0
R005142,1,1,1,116.81,none,0
R005143,1,1,1,378.19,none,0
R005144,1,0,1,125.63,none,0
R005145,1,1,1,55.55,none,0
R005146,1,1,1,210.42,none,0
R005147,1,1,1,141.27,none,0
R005148,1,1,1,97.69,none,0
R005149,1,1,1,129.96,none,0
R005150,1,1,1,30.56,none,0
R005151,1,1,1,84.64,none,0
R005152,1,1,1,125.34,none,0
R005153,1,1,1,56.4,none,0
R005154,1,1,1,88.69,none,0
R005155,1,1,1,147.96,none,0
R005156,1,1,1,78.24,none,0
R005157,1,1,1,99.62,none,0
R005158,1,0,1,53.9,none,0
R005159,1,1,1,121.89,none,0
R005160,1,1,1,42.49,none,0
R005161,1,1,1,183.34,none,0
R005162,1,1,1,67.52,none,0
R005163,1,1,1,114.75,none,0
R005164,1,1,1,71.51,none,0
R005165,1,1,1,118.3,none,0
R005166,1,1,1,47.38,none,0
R005167,1,1,1,27.31,none,0
R005168,1,1,1,119.79,none,0
R005169,1,1,1,77.4,none,0
R005170,1,1,1,140.62,none,0
R005171,1,1,1,112.57,none,0
R005172,1,1,1,51.24,none,0
R005173,1,1,1,91.5,none,0
R005174,1,1,1,600.0,none,0
R005175,1,1,1,126.37,none,0
R005176,1,1,1,94.07,none,0
R005177,1,1,1,1774.3,coordinated_abuse,1
R005178,1,1,1,175.65,none,0
R005179,1,1,1,53.46,none,0
R005180,1,0,1,262.16,none,0
R005181,1,1,1,444.28,none,0
R005182,1,1,1,75.0,none,0
R005183,1,1,1,80.92,none,0
R005184,1,1,1,35.98,none,0
R005185,1,0,1,100.6,none,0
R005186,1,1,1,575.13,none,0
R005187,1,0,1,3349.51,refund_abuse,1
R005188,0,1,1,189.15,none,0
R005189,1,1,1,68.04,none,0
R005190,1,1,1,363.58,none,0
R005191,1,1,1,121.92,none,0
R005192,1,1,1,0.0,none,0
R005193,1,1,1,111.94,none,0
R005194,1,1,1,24.62,none,0
R005195,1,1,1,42.97,none,0
R005196,1,1,1,47.45,none,0
R005197,1,1,1,53.78,none,0
R005198,1,1,1,26.01,none,0
R005199,1,1,1,46.24,none,0
R005200,1,1,1,159.22,none,0
R005201,1,1,1,600.0,none,0
R005202,1,1,1,50.95,none,0
R005203,1,1,1,113.17,none,0
R005204,1,1,1,89.37,none,0
R005205,0,1,1,57.33,none,0
R005206,1,1,1,157.03,none,0
R005207,1,0,1,750.0,refund_abuse,1
R005208,1,1,1,54.67,none,0
R005209,1,1,1,81.49,none,0
R005210,1,1,1,123.65,none,0
R005211,1,1,1,135.26,none,0
R005212,1,1,1,99.58,none,0
R005213,1,1,1,77.08,none,0
R005214,1,1,1,42.87,none,0
R005215,1,1,1,47.49,none,0
R005216,1,1,1,97.26,none,0
R005217,1,1,1,52.78,none,0
R005218,1,1,1,75.08,none,0
R005219,1,1,1,44.95,none,0
R005220,1,1,1,74.78,none,0
R005221,1,1,1,429.84,none,0
R005222,1,1,1,62.23,none,0
R005223,1,1,1,293.17,none,0
R005224,1,1,1,44.98,none,0
R005225,1,1,1,81.76,none,0
R005226,1,1,1,38.65,none,0
R005227,1,1,1,117.64,none,0
R005228,1,1,1,128.42,none,0
R005229,1,1,1,87.14,none,0
R005230,1,1,1,144.92,none,0
R005231,1,1,1,65.99,none,0
R005232,1,1,1,502.32,none,0
R005233,1,1,1,54.66,none,0
R005234,1,1,1,178.26,none,0
R005235,1,1,1,82.53,none,0
R005236,1,1,1,33.69,none,0
R005237,1,1,1,51.84,none,0
R005238,1,1,1,71.13,none,0
R005239,1,1,1,64.34,none,0
R005240,1,1,1,69.39,none,0
R005241,1,1,1,5.81,none,0
R005242,1,1,1,70.04,none,0
R005243,0,1,1,151.06,none,0
R005244,1,1,1,89.12,none,0
R005245,1,1,1,19.34,none,0
R005246,0,1,1,64.87,none,0
R005247,1,1,1,99.79,none,0
R005248,1,1,1,93.82,none,0
R005249,1,1,1,114.65,none,0
R005250,0,1,1,64.39,none,0
R005251,1,1,1,182.56,none,0
R005252,1,1,1,27.91,none,0
R005253,1,1,1,395.61,none,0
R005254,1,1,1,169.59,none,0
R005255,0,1,1,1930.84,condition_mismatch,1
R005256,1,1,1,48.46,none,0
R005257,1,1,1,468.11,none,0
R005258,1,1,1,19.99,none,0
R005259,1,1,1,65.92,none,0
R005260,1,1,1,172.57,none,0
R005261,1,1,1,140.09,none,0
R005262,1,1,1,29.07,none,0
R005263,1,1,1,322.97,none,0
R005264,1,1,1,100.81,none,0
R005265,1,0,1,179.35,none,0
R005266,1,1,1,47.84,none,0
R005267,1,0,1,73.48,none,0
R005268,0,1,1,194.97,none,0
R005269,1,1,1,94.78,none,0
R005270,1,1,1,80.23,none,0
R005271,1,1,1,95.83,none,0
R005272,1,1,1,98.25,none,0
R005273,1,1,1,12.88,none,0
R005274,1,1,1,200.06,none,0
R005275,0,1,1,225.99,none,0
R005276,1,1,1,84.2,none,0
R005277,1,1,1,69.68,none,0
R005278,1,1,1,28.14,none,0
R005279,1,1,1,20.5,none,0
R005280,1,1,1,87.45,none,0
R005281,1,1,1,3174.61,refund_abuse,1
R005282,1,1,1,35.65,none,0
R005283,1,1,1,31.97,none,0
R005284,1,1,1,260.41,none,0
R005285,1,1,1,88.12,none,0
R005286,1,1,1,46.34,none,0
R005287,1,1,1,75.4,none,0
R005288,1,0,1,102.1,none,0
R005289,1,1,1,112.92,none,0
R005290,1,1,1,125.36,none,0
R005291,1,1,1,32.79,none,0
R005292,1,1,1,99.48,none,0
R005293,1,1,1,176.73,none,0
R005294,1,1,1,197.99,none,0
R005295,1,1,1,111.42,none,0
R005296,1,1,1,271.21,none,0
R005297,1,0,1,1226.21,refund_abuse,1
R005298,1,1,1,174.58,none,0
R005299,0,1,1,200.17,none,0
R005300,1,1,1,133.89,none,0
R005301,1,1,1,131.45,none,0
R005302,1,1,1,2853.9,refund_abuse,1
R005303,1,1,1,71.56,none,0
R005304,1,1,1,147.13,none,0
R005305,1,1,1,160.8,none,0
R005306,1,1,1,118.87,none,0
R005307,1,0,1,210.91,none,0
R005308,1,1,1,55.43,none,0
R005309,1,1,1,243.8,none,0
R005310,1,1,1,32.25,none,0
R005311,1,1,1,37.55,none,0
R005312,1,1,1,131.42,none,0
R005313,1,1,1,73.36,none,0
R005314,1,1,1,52.78,none,0
R005315,1,1,1,178.97,none,0
R005316,1,1,1,76.96,none,0
R005317,1,1,1,94.74,none,0
R005318,1,1,1,109.02,none,0
R005319,1,1,1,55.39,none,0
R005320,1,1,1,85.78,none,0
R005321,1,1,1,330.12,none,0
R005322,1,1,1,600.0,none,0
R005323,1,1,1,120.01,none,0
R005324,1,1,1,42.84,none,0
R005325,1,1,1,53.78,none,0
R005326,1,1,1,339.05,none,0
R005327,1,1,1,55.65,none,0
R005328,1,1,1,45.52,none,0
R005329,1,1,1,37.19,none,0
R005330,1,1,1,109.83,none,0
R005331,1,1,1,91.67,none,0
R005332,1,1,1,60.93,none,0
R005333,1,0,1,395.1,none,0
R005334,1,1,1,149.1,none,0
R005335,1,0,1,3451.05,refund_abuse,1
R005336,1,1,1,43.1,none,0
R005337,1,0,1,95.41,none,0
R005338,1,0,1,115.69,none,0
R005339,1,1,1,50.97,none,0
R005340,1,1,1,26.71,none,0
R005341,1,1,1,142.87,none,0
R005342,1,1,1,118.63,none,0
R005343,1,1,1,151.28,none,0
R005344,1,1,1,37.95,none,0
R005345,1,1,1,231.58,none,0
R005346,1,1,1,94.46,none,0
R005347,1,1,1,158.55,none,0
R005348,1,1,1,41.15,none,0
R005349,1,1,1,66.6,none,0
R005350,1,1,1,77.39,none,0
R005351,1,1,1,15.42,none,0
R005352,1,1,1,322.88,none,0
R005353,1,1,1,96.37,none,0
R005354,1,1,1,211.62,none,0
R005355,1,1,1,113.88,none,0
R005356,1,1,1,73.0,none,0
R005357,1,1,1,48.64,none,0
R005358,1,1,1,155.69,none,0
R005359,1,1,1,1093.99,refund_abuse,1
R005360,1,1,1,159.78,none,0
R005361,1,1,1,59.33,none,0
R005362,1,1,1,84.65,none,0
R005363,1,1,1,70.06,none,0
R005364,1,1,1,86.93,none,0
R005365,1,1,1,257.61,none,0
R005366,1,1,1,550.34,none,0
R005367,1,1,1,130.42,none,0
R005368,1,1,1,60.7,none,0
R005369,1,1,1,69.34,none,0
R005370,1,0,1,1116.92,refund_abuse,1
R005371,1,1,1,96.46,none,0
R005372,1,1,1,52.74,none,0
R005373,1,1,1,57.69,none,0
R005374,1,1,1,17.27,none,0
R005375,1,1,1,244.78,none,0
R005376,1,1,1,69.31,none,0
