customer_id,account_created_at,home_region,latent_type,device_id,address_id,payment_fingerprint
C05268,2025-07-01,N,frequent_legit,D05268,A05268,P05268
C05269,2025-01-01,N,normal,D05269,A05269,P05269
C05270,2025-01-01,S,frequent_legit,D05270,A05270,P05270
C05271,2025-01-01,W,normal,D05271,A05271,P05271
C05272,2025-01-01,N,normal,D05272,A05272,P05272
C05273,2025-01-01,E,normal,D05273,A05273,P05273
C05274,2025-01-01,E,normal,D05274,A05274,P05274
C05275,2025-01-01,W,normal,D05275,A05275,P05275
C05276,2025-04-06,N,normal,D05276,A05276,P05276
C05277,2025-01-01,W,normal,D05277,A05277,P05277
C05278,2025-01-01,W,normal,D05278,A05278,P05278
C05279,2025-01-01,NE,normal,D05279,A05279,P05279
C05280,2025-01-01,W,frequent_legit,D05280,A05280,P05280
C05281,2025-01-01,N,normal,D05281,A05281,P05281
C05282,2025-11-18,NE,abusive,D05282,A05282,P05282
C05283,2025-01-01,W,normal,D05283,A05283,P05283
C05284,2025-01-01,N,normal,D05284,A05284,P05284
C05285,2025-01-01,N,normal,D05285,A05285,P05285
C05286,2025-01-01,W,normal,D05286,A05286,P05286
C05287,2025-01-01,N,normal,D05287,A05287,P05287
C05288,2025-01-01,W,normal,D05288,A05288,P05288
C05289,2025-01-01,S,normal,D05289,A05289,P05289
C05290,2025-01-01,W,normal,D05290,A05290,P05290
C05291,2025-01-01,N,normal,D05291,A05291,P05291
C05292,2025-01-01,W,normal,D05292,A05292,P05292
C05293,2025-01-01,S,normal,D05293,A05293,P05293
C05294,2025-02-27,W,normal,D05294,A05294,P05294
C05295,2025-01-01,N,normal,D05295,A05295,P05295
C05296,2025-01-01,N,coordinated,DCO0012,ACO0012,PCO0012
C05297,2025-01-01,N,normal,D05297,A05297,P05297
C05298,2025-01-01,N,normal,D05298,A05298,P05298
C05299,2025-03-09,NE,normal,D05299,A05299,P05299
C05300,2025-01-01,N,normal,D05300,A05300,P05300
C05301,2025-01-01,N,normal,D05301,A05301,P05301
C05302,2025-01-01,W,normal,D05302,A05302,P05302
C05303,2025-01-01,N,normal,D05303,A05303,P05303
C05304,2025-01-01,N,normal,D05304,A05304,P05304
C05305,2025-01-01,E,normal,D05305,A05305,P05305
C05306,2025-01-01,S,coordinated,DCO0012,ACO0012,PCO0012
C05307,2025-01-01,W,normal,D05307,A05307,P05307
C05308,2025-01-01,E,normal,D05308,A05308,P05308
C05309,2025-01-01,S,normal,D05309,A05309,P05309
C05310,2025-01-01,E,normal,D05310,A05310,P05310
C05311,2025-01-01,W,normal,D05311,A05311,P05311
C05312,2025-01-01,S,normal,D05312,A05312,P05312
C05313,2025-08-26,W,normal,D05313,A05313,P05313
C05314,2025-01-01,S,normal,D05314,A05314,P05314
C05315,2025-01-01,S,normal,D05315,A05315,P05315
C05316,2025-01-01,W,normal,D05316,A05316,P05316
C05317,2025-01-01,N,frequent_legit,D05317,A05317,P05317
C05318,2025-01-01,S,normal,D05318,A05318,P05318
C05319,2025-01-01,N,normal,D05319,A05319,P05319
C05320,2025-01-01,W,normal,D05320,A05320,P05320
C05321,2025-01-01,E,normal,D05321,A05321,P05321
C05322,2025-01-01,S,normal,D05322,A05322,P05322
C05323,2025-01-01,N,normal,D05323,A05323,P05323
C05324,2025-01-01,W,normal,D05324,A05324,P05324
C05325,2025-01-01,S,normal,D05325,A05325,P05325
C05326,2025-01-01,N,normal,D05326,A05326,P05326
C05327,2025-01-01,N,frequent_legit,D05327,A05327,P05327
C05328,2025-01-01,E,normal,D05328,A05328,P05328
C05329,2025-09-09,N,normal,D05329,A05329,P05329
C05330,2025-01-01,W,normal,D05330,A05330,P05330
C05331,2025-01-01,E,normal,D05331,A05331,P05331
C05332,2025-01-01,N,normal,D05332,A05332,P05332
C05333,2025-01-01,E,normal,D05333,A05333,P05333
C05334,2025-01-01,N,normal,D05334,A05334,P05334
C05335,2025-01-01,N,normal,D05335,A05335,P05335
C05336,2025-01-01,E,normal,D05336,A05336,P05336
C05337,2025-01-01,N,normal,D05337,A05337,P05337
C05338,2025-01-01,W,normal,D05338,A05338,P05338
C05339,2025-01-01,E,normal,D05339,A05339,P05339
C05340,2025-01-01,N,normal,D05340,A05340,P05340
C05341,2025-01-01,NE,normal,D05341,A05341,P05341
C05342,2025-01-01,S,normal,D05342,A05342,P05342
C05343,2025-01-01,N,normal,D05343,A05343,P05343
C05344,2025-01-01,S,normal,D05344,A05344,P05344
C05345,2025-03-29,NE,normal,D05345,A05345,P05345
C05346,2025-01-01,S,normal,D05346,A05346,P05346
C05347,2025-01-01,S,normal,D05347,A05347,P05347
C05348,2025-01-01,S,normal,D05348,A05348,P05348
C05349,2025-01-01,S,normal,D05349,A05349,P05349
C05350,2025-01-01,N,frequent_legit,D05350,A05350,P05350
C05351,2025-01-01,E,normal,D05351,A05351,P05351
C05352,2025-01-01,W,normal,D05352,A05352,P05352
C05353,2025-01-01,W,normal,D05353,A05353,P05353
C05354,2025-01-01,N,frequent_legit,D05354,A05354,P05354
C05355,2025-01-01,S,frequent_legit,D05355,A05355,P05355
C05356,2025-01-01,N,normal,D05356,A05356,P05356
C05357,2025-01-01,S,normal,D05357,A05357,P05357
C05358,2025-01-01,E,normal,D05358,A05358,P05358
C05359,2025-01-01,S,normal,D05359,A05359,P05359
C05360,2025-01-01,W,normal,D05360,A05360,P05360
C05361,2025-01-01,S,normal,D05361,A05361,P05361
C05362,2025-01-01,E,normal,D05362,A05362,P05362
C05363,2025-01-01,W,frequent_legit,D05363,A05363,P05363
C05364,2025-01-01,E,normal,D05364,A05364,P05364
C05365,2025-01-01,W,frequent_legit,D05365,A05365,P05365
C05366,2025-01-01,W,normal,D05366,A05366,P05366
C05367,2025-04-11,E,normal,D05367,A05367,P05367
C05368,2025-01-01,S,normal,D05368,A05368,P05368
C05369,2025-01-01,S,normal,D05369,A05369,P05369
C05370,2025-01-01,W,normal,D05370,A05370,P05370
C05371,2025-01-01,N,coordinated,DCO0012,ACO0012,PCO0012
C05372,2025-01-01,NE,normal,D05372,A05372,P05372
C05373,2025-01-01,S,normal,D05373,A05373,P05373
C05374,2025-01-01,W,normal,D05374,A05374,P05374
C05375,2025-01-01,S,normal,D05375,A05375,P05375
C05376,2025-01-01,NE,normal,D05376,A05376,P05376
C05377,2025-03-14,N,normal,D05377,A05377,P05377
C05378,2025-06-08,S,normal,D05378,A05378,P05378
C05379,2025-01-01,W,normal,D05379,A05379,P05379
C05380,2025-11-28,N,normal,D05380,A05380,P05380
C05381,2025-01-01,N,normal,D05381,A05381,P05381
C05382,2025-01-01,W,normal,D05382,A05382,P05382
C05383,2025-01-01,W,normal,D05383,A05383,P05383
C05384,2025-02-16,N,normal,D05384,A05384,P05384
C05385,2025-01-01,E,normal,D05385,A05385,P05385
C05386,2025-01-01,N,normal,D05386,A05386,P05386
C05387,2025-11-08,N,normal,D05387,A05387,P05387
C05388,2025-01-01,E,normal,D05388,A05388,P05388
C05389,2025-01-01,N,frequent_legit,D05389,A05389,P05389
C05390,2025-01-01,S,normal,D05390,A05390,P05390
C05391,2025-01-01,N,normal,D05391,A05391,P05391
C05392,2025-01-01,W,abusive,D05392,A05392,P05392
C05393,2025-01-01,S,normal,D05393,A05393,P05393
C05394,2025-01-01,N,normal,D05394,A05394,P05394
C05395,2025-09-18,W,normal,D05395,A05395,P05395
C05396,2025-01-01,W,normal,D05396,A05396,P05396
C05397,2025-01-15,N,normal,D05397,A05397,P05397
C05398,2025-01-01,NE,normal,D05398,A05398,P05398
C05399,2025-01-01,N,normal,D05399,A05399,P05399
C05400,2025-01-01,S,normal,D05400,A05400,P05400
C05401,2025-01-01,S,normal,D05401,A05401,P05401
C05402,2025-07-20,N,normal,D05402,A05402,P05402
C05403,2025-01-01,E,normal,D05403,A05403,P05403
C05404,2025-01-01,S,normal,D05404,A05404,P05404
C05405,2025-01-14,W,normal,D05405,A05405,P05405
C05406,2025-04-23,N,normal,D05406,A05406,P05406
C05407,2025-01-01,N,normal,D05407,A05407,P05407
C05408,2025-01-01,S,normal,D05408,A05408,P05408
C05409,2025-01-01,N,normal,D05409,A05409,P05409
C05410,2025-09-13,NE,normal,D05410,A05410,P05410
C05411,2025-01-01,E,normal,D05411,A05411,P05411
C05412,2025-01-01,W,normal,D05412,A05412,P05412
C05413,2025-01-01,W,normal,D05413,A05413,P05413
C05414,2025-01-01,N,normal,D05414,A05414,P05414
C05415,2025-01-01,N,normal,D05415,A05415,P05415
C05416,2025-01-01,S,normal,D05416,A05416,P05416
C05417,2025-08-13,W,frequent_legit,D05417,A05417,P05417
C05418,2025-01-01,S,normal,D05418,A05418,P05418
C05419,2025-01-01,N,normal,D05419,A05419,P05419
C05420,2025-01-26,E,normal,D05420,A05420,P05420
C05421,2025-01-01,N,normal,D05421,A05421,P05421
C05422,2025-04-29,S,normal,D05422,A05422,P05422
C05423,2025-01-01,N,normal,D05423,A05423,P05423
C05424,2025-01-01,S,frequent_legit,D05424,A05424,P05424
C05425,2025-07-29,S,normal,D05425,A05425,P05425
C05426,2025-01-01,W,frequent_legit,D05426,A05426,P05426
C05427,2025-01-01,W,normal,D05427,A05427,P05427
C05428,2025-01-01,N,frequent_legit,D05428,A05428,P05428
C05429,2025-01-01,W,normal,D05429,A05429,P05429
C05430,2025-01-01,W,normal,D05430,A05430,P05430
C05431,2025-01-01,E,normal,D05431,A05431,P05431
C05432,2025-01-01,W,normal,D05432,A05432,P05432
C05433,2025-01-01,W,normal,D05433,A05433,P05433
C05434,2025-04-13,N,normal,D05434,A05434,P05434
C05435,2025-01-01,S,normal,D05435,A05435,P05435
C05436,2025-01-01,S,normal,D05436,A05436,P05436
C05437,2025-01-01,S,normal,D05437,A05437,P05437
C05438,2025-01-01,NE,frequent_legit,D05438,A05438,P05438
C05439,2025-01-01,E,normal,D05439,A05439,P05439
C05440,2025-01-01,S,normal,D05440,A05440,P05440
C05441,2025-01-01,NE,normal,D05441,A05441,P05441
C05442,2025-01-01,E,normal,D05442,A05442,P05442
C05443,2025-01-01,N,normal,D05443,A05443,P05443
C05444,2025-01-01,W,frequent_legit,D05444,A05444,P05444
C05445,2025-02-14,S,normal,D05445,A05445,P05445
C05446,2025-07-07,S,normal,D05446,A05446,P05446
C05447,2025-01-01,S,normal,D05447,A05447,P05447
C05448,2025-01-01,W,normal,D05448,A05448,P05448
C05449,2025-01-01,N,normal,D05449,A05449,P05449
C05450,2025-01-01,S,normal,D05450,A05450,P05450
C05451,2025-01-01,E,normal,D05451,A05451,P05451
C05452,2025-01-01,W,normal,D05452,A05452,P05452
C05453,2025-01-01,N,normal,D05453,A05453,P05453
C05454,2025-01-01,N,frequent_legit,D05454,A05454,P05454
C05455,2025-01-01,NE,normal,D05455,A05455,P05455
C05456,2025-01-01,W,normal,D05456,A05456,P05456
C05457,2025-01-01,S,normal,D05457,A05457,P05457
C05458,2025-07-14,S,normal,D05458,A05458,P05458
C05459,2025-01-01,S,normal,D05459,A05459,P05459
C05460,2025-01-01,E,normal,D05460,A05460,P05460
C05461,2025-06-05,E,normal,D05461,A05461,P05461
C05462,2025-01-01,W,normal,D05462,A05462,P05462
C05463,2025-01-01,N,normal,D05463,A05463,P05463
C05464,2025-01-01,W,normal,D05464,A05464,P05464
C05465,2025-01-29,N,normal,D05465,A05465,P05465
C05466,2025-01-01,W,normal,D05466,A05466,P05466
C05467,2025-01-01,N,normal,D05467,A05467,P05467
C05468,2025-01-01,N,normal,D05468,A05468,P05468
C05469,2025-01-01,N,normal,D05469,A05469,P05469
C05470,2025-01-01,N,normal,D05470,A05470,P05470
C05471,2025-01-01,S,normal,D05471,A05471,P05471
C05472,2025-08-05,E,frequent_legit,D05472,A05472,P05472
C05473,2025-01-01,W,normal,D05473,A05473,P05473
C05474,2025-01-29,S,normal,D05474,A05474,P05474
C05475,2025-12-16,S,normal,D05475,A05475,P05475
C05476,2025-01-01,S,normal,D05476,A05476,P05476
C05477,2025-12-05,W,normal,D05477,A05477,P05477
C05478,2025-01-01,N,normal,D05478,A05478,P05478
C05479,2025-01-01,S,coordinated,DCO0012,ACO0012,PCO0012
C05480,2025-01-01,N,normal,D05480,A05480,P05480
C05481,2025-01-01,N,normal,D05481,A05481,P05481
C05482,2025-01-01,E,normal,D05482,A05482,P05482
C05483,2025-01-01,N,normal,D05483,A05483,P05483
C05484,2025-03-13,N,normal,D05484,A05484,P05484
C05485,2025-01-01,W,frequent_legit,D05485,A05485,P05485
C05486,2025-01-01,N,normal,D05486,A05486,P05486
C05487,2025-01-01,E,normal,D05487,A05487,P05487
C05488,2025-01-01,S,normal,D05488,A05488,P05488
C05489,2025-01-01,W,normal,D05489,A05489,P05489
C05490,2025-01-01,E,normal,D05490,A05490,P05490
C05491,2025-01-01,N,normal,D05491,A05491,P05491
C05492,2025-01-01,W,normal,D05492,A05492,P05492
C05493,2025-01-01,S,normal,D05493,A05493,P05493
C05494,2025-01-01,S,normal,D05494,A05494,P05494
C05495,2025-01-01,E,normal,D05495,A05495,P05495
C05496,2025-09-21,E,frequent_legit,D05496,A05496,P05496
C05497,2025-01-01,S,normal,D05497,A05497,P05497
C05498,2025-01-01,S,normal,D05498,A05498,P05498
C05499,2025-01-01,N,normal,D05499,A05499,P05499
C05500,2025-01-01,E,normal,D05500,A05500,P05500
C05501,2025-01-01,NE,normal,D05501,A05501,P05501
C05502,2025-01-01,S,normal,D05502,A05502,P05502
C05503,2025-01-01,NE,normal,D05503,A05503,P05503
C05504,2025-01-01,N,normal,D05504,A05504,P05504
C05505,2025-01-01,W,normal,D05505,A05505,P05505
C05506,2025-01-01,W,normal,D05506,A05506,P05506
C05507,2025-01-01,E,normal,D05507,A05507,P05507
C05508,2025-01-01,N,normal,D05508,A05508,P05508
C05509,2025-01-01,S,normal,D05509,A05509,P05509
C05510,2025-01-01,N,normal,D05510,A05510,P05510
C05511,2025-01-01,E,normal,D05511,A05511,P05511
C05512,2025-01-01,NE,normal,D05512,A05512,P05512
C05513,2025-01-01,S,normal,D05513,A05513,P05513
C05514,2025-01-01,N,normal,D05514,A05514,P05514
C05515,2025-01-01,N,abusive,D05515,A05515,P05515
C05516,2025-01-01,E,normal,D05516,A05516,P05516
C05517,2025-01-01,E,normal,D05517,A05517,P05517
C05518,2025-01-01,N,normal,D05518,A05518,P05518
C05519,2025-01-01,W,normal,D05519,A05519,P05519
C05520,2025-01-01,N,normal,D05520,A05520,P05520
C05521,2025-01-01,E,normal,D05521,A05521,P05521
C05522,2025-04-20,S,normal,D05522,A05522,P05522
C05523,2025-01-01,N,normal,D05523,A05523,P05523
C05524,2025-01-01,E,normal,D05524,A05524,P05524
C05525,2025-01-01,E,frequent_legit,D05525,A05525,P05525
C05526,2025-06-24,S,normal,D05526,A05526,P05526
C05527,2025-01-01,W,normal,D05527,A05527,P05527
C05528,2025-01-01,S,frequent_legit,D05528,A05528,P05528
C05529,2025-01-01,S,normal,D05529,A05529,P05529
C05530,2025-01-01,NE,normal,D05530,A05530,P05530
C05531,2025-01-01,NE,normal,D05531,A05531,P05531
C05532,2025-01-01,N,normal,D05532,A05532,P05532
C05533,2025-01-01,NE,normal,D05533,A05533,P05533
C05534,2025-01-01,W,normal,D05534,A05534,P05534
C05535,2025-01-01,N,normal,D05535,A05535,P05535
C05536,2025-01-01,S,normal,D05536,A05536,P05536
C05537,2025-01-01,N,normal,D05537,A05537,P05537
C05538,2025-11-28,E,normal,D05538,A05538,P05538
C05539,2025-01-01,W,normal,D05539,A05539,P05539
C05540,2025-01-01,S,frequent_legit,D05540,A05540,P05540
C05541,2025-01-01,S,normal,D05541,A05541,P05541
C05542,2025-01-01,N,normal,D05542,A05542,P05542
C05543,2025-07-14,S,normal,D05543,A05543,P05543
C05544,2025-01-01,W,normal,D05544,A05544,P05544
C05545,2025-01-01,N,normal,D05545,A05545,P05545
C05546,2025-01-01,S,abusive,D05546,A05546,P05546
C05547,2025-11-22,S,normal,D05547,A05547,P05547
C05548,2025-01-01,W,normal,D05548,A05548,P05548
C05549,2025-01-01,E,normal,D05549,A05549,P05549
C05550,2025-01-01,E,normal,D05550,A05550,P05550
C05551,2025-01-01,S,normal,D05551,A05551,P05551
C05552,2025-09-02,E,normal,D05552,A05552,P05552
C05553,2025-01-01,E,normal,D05553,A05553,P05553
C05554,2025-03-01,E,normal,D05554,A05554,P05554
C05555,2025-01-01,E,normal,D05555,A05555,P05555
C05556,2025-10-16,W,normal,D05556,A05556,P05556
C05557,2025-02-21,N,normal,D05557,A05557,P05557
C05558,2025-01-01,N,normal,D05558,A05558,P05558
C05559,2025-01-01,NE,normal,D05559,A05559,P05559
C05560,2025-03-21,N,frequent_legit,D05560,A05560,P05560
C05561,2025-01-17,W,normal,D05561,A05561,P05561
C05562,2025-01-01,E,normal,D05562,A05562,P05562
C05563,2025-12-07,W,normal,D05563,A05563,P05563
C05564,2025-01-01,E,frequent_legit,D05564,A05564,P05564
C05565,2025-01-01,W,normal,D05565,A05565,P05565
C05566,2025-01-01,W,normal,D05566,A05566,P05566
C05567,2025-10-30,S,normal,D05567,A05567,P05567
C05568,2025-01-01,S,normal,D05568,A05568,P05568
C05569,2025-01-01,N,normal,D05569,A05569,P05569
C05570,2025-01-01,N,normal,D05570,A05570,P05570
C05571,2025-01-01,NE,normal,D05571,A05571,P05571
C05572,2025-01-01,N,normal,D05572,A05572,P05572
C05573,2025-01-01,W,normal,D05573,A05573,P05573
C05574,2025-01-01,S,normal,D05574,A05574,P05574
C05575,2025-01-01,S,normal,D05575,A05575,P05575
C05576,2025-02-10,NE,abusive,D05576,A05576,P05576
C05577,2025-01-01,N,normal,D05577,A05577,P05577
C05578,2025-01-01,E,normal,D05578,A05578,P05578
C05579,2025-01-01,S,normal,D05579,A05579,P05579
C05580,2025-01-01,N,normal,D05580,A05580,P05580
C05581,2025-01-01,N,normal,D05581,A05581,P05581
C05582,2025-01-01,E,normal,D05582,A05582,P05582
C05583,2025-01-01,N,normal,D05583,A05583,P05583
C05584,2025-01-01,W,normal,D05584,A05584,P05584
C05585,2025-06-08,E,frequent_legit,D05585,A05585,P05585
C05586,2025-06-18,N,normal,D05586,A05586,P05586
C05587,2025-01-01,S,normal,D05587,A05587,P05587
C05588,2025-01-01,N,normal,D05588,A05588,P05588
C05589,2025-01-01,W,normal,D05589,A05589,P05589
C05590,2025-05-26,S,normal,D05590,A05590,P05590
C05591,2025-10-13,N,normal,D05591,A05591,P05591
C05592,2025-01-01,S,normal,D05592,A05592,P05592
C05593,2025-01-01,S,normal,D05593,A05593,P05593
C05594,2025-01-01,E,normal,D05594,A05594,P05594
C05595,2025-01-01,N,normal,D05595,A05595,P05595
C05596,2025-09-16,N,frequent_legit,D05596,A05596,P05596
C05597,2025-01-01,S,normal,D05597,A05597,P05597
C05598,2025-01-01,E,normal,D05598,A05598,P05598
C05599,2025-01-01,E,normal,D05599,A05599,P05599
C05600,2025-10-31,N,normal,D05600,A05600,P05600
C05601,2025-01-01,N,normal,D05601,A05601,P05601
C05602,2025-01-01,E,normal,D05602,A05602,P05602
C05603,2025-01-01,N,frequent_legit,D05603,A05603,P05603
C05604,2025-01-01,S,normal,D05604,A05604,P05604
C05605,2025-01-01,S,normal,D05605,A05605,P05605
C05606,2025-01-01,N,normal,D05606,A05606,P05606
C05607,2025-01-01,S,normal,D05607,A05607,P05607
C05608,2025-01-01,N,normal,D05608,A05608,P05608
C05609,2025-01-01,E,normal,D05609,A05609,P05609
C05610,2025-01-01,N,normal,D05610,A05610,P05610
C05611,2025-01-01,S,normal,D05611,A05611,P05611
C05612,2025-01-01,S,normal,D05612,A05612,P05612
C05613,2025-01-01,N,normal,D05613,A05613,P05613
C05614,2025-01-01,E,normal,D05614,A05614,P05614
C05615,2025-01-01,W,normal,D05615,A05615,P05615
C05616,2025-03-06,NE,normal,D05616,A05616,P05616
C05617,2025-01-01,N,normal,D05617,A05617,P05617
C05618,2025-01-01,N,normal,D05618,A05618,P05618
C05619,2025-01-01,S,normal,D05619,A05619,P05619
C05620,2025-01-01,W,normal,D05620,A05620,P05620
C05621,2025-01-01,S,normal,D05621,A05621,P05621
C05622,2025-01-01,S,normal,D05622,A05622,P05622
C05623,2025-01-01,W,normal,D05623,A05623,P05623
C05624,2025-01-01,N,normal,D05624,A05624,P05624
C05625,2025-01-01,S,normal,D05625,A05625,P05625
C05626,2025-01-01,S,normal,D05626,A05626,P05626
C05627,2025-01-01,E,normal,D05627,A05627,P05627
C05628,2025-01-01,W,normal,D05628,A05628,P05628
C05629,2025-01-01,S,normal,D05629,A05629,P05629
C05630,2025-01-01,E,normal,D05630,A05630,P05630
C05631,2025-01-01,S,normal,D05631,A05631,P05631
C05632,2025-01-22,N,normal,D05632,A05632,P05632
C05633,2025-01-27,W,normal,D05633,A05633,P05633
C05634,2025-01-01,W,normal,D05634,A05634,P05634
C05635,2025-01-01,W,normal,D05635,A05635,P05635
C05636,2025-01-01,W,normal,D05636,A05636,P05636
C05637,2025-01-01,N,normal,D05637,A05637,P05637
C05638,2025-10-22,S,normal,D05638,A05638,P05638
C05639,2025-01-01,S,normal,D05639,A05639,P05639
C05640,2025-01-30,N,normal,D05640,A05640,P05640
C05641,2025-01-01,S,normal,D05641,A05641,P05641
C05642,2025-01-16,S,normal,D05642,A05642,P05642
C05643,2025-01-01,N,normal,D05643,A05643,P05643
C05644,2025-04-26,W,normal,D05644,A05644,P05644
C05645,2025-01-01,N,normal,D05645,A05645,P05645
C05646,2025-01-01,S,normal,D05646,A05646,P05646
C05647,2025-01-01,W,normal,D05647,A05647,P05647
C05648,2025-01-01,E,normal,D05648,A05648,P05648
C05649,2025-01-01,N,normal,D05649,A05649,P05649
C05650,2025-01-01,E,normal,D05650,A05650,P05650
C05651,2025-01-01,W,normal,D05651,A05651,P05651
C05652,2025-01-01,W,normal,D05652,A05652,P05652
C05653,2025-01-01,S,normal,D05653,A05653,P05653
C05654,2025-08-11,N,normal,D05654,A05654,P05654
C05655,2025-08-01,E,normal,D05655,A05655,P05655
C05656,2025-01-01,N,frequent_legit,D05656,A05656,P05656
C05657,2025-01-01,W,normal,D05657,A05657,P05657
C05658,2025-01-01,E,normal,D05658,A05658,P05658
C05659,2025-10-26,W,normal,D05659,A05659,P05659
C05660,2025-01-19,NE,normal,D05660,A05660,P05660
C05661,2025-01-01,E,normal,D05661,A05661,P05661
C05662,2025-01-01,W,normal,D05662,A05662,P05662
C05663,2025-01-01,E,normal,D05663,A05663,P05663
C05664,2025-11-25,N,normal,D05664,A05664,P05664
C05665,2025-09-18,W,normal,D05665,A05665,P05665
C05666,2025-01-01,E,normal,D05666,A05666,P05666
C05667,2025-01-01,NE,normal,D05667,A05667,P05667
C05668,2025-01-01,N,normal,D05668,A05668,P05668
C05669,2025-01-01,S,normal,D05669,A05669,P05669
C05670,2025-01-01,W,normal,D05670,A05670,P05670
C05671,2025-01-01,N,normal,D05671,A05671,P05671
C05672,2025-01-01,E,normal,D05672,A05672,P05672
C05673,2025-01-01,S,normal,D05673,A05673,P05673
C05674,2025-01-01,N,normal,D05674,A05674,P05674
C05675,2025-03-23,N,frequent_legit,D05675,A05675,P05675
C05676,2025-09-08,W,normal,D05676,A05676,P05676
C05677,2025-12-06,N,normal,D05677,A05677,P05677
C05678,2025-01-01,W,normal,D05678,A05678,P05678
C05679,2025-01-01,W,normal,D05679,A05679,P05679
C05680,2025-01-01,E,normal,D05680,A05680,P05680
C05681,2025-01-01,S,normal,D05681,A05681,P05681
C05682,2025-01-01,N,normal,D05682,A05682,P05682
C05683,2025-01-01,W,normal,D05683,A05683,P05683
C05684,2025-01-01,N,normal,D05684,A05684,P05684
C05685,2025-01-01,S,normal,D05685,A05685,P05685
C05686,2025-01-01,NE,normal,D05686,A05686,P05686
C05687,2025-01-01,S,normal,D05687,A05687,P05687
C05688,2025-11-21,N,normal,D05688,A05688,P05688
C05689,2025-01-01,NE,normal,D05689,A05689,P05689
C05690,2025-01-01,N,normal,D05690,A05690,P05690
C05691,2025-01-01,N,normal,D05691,A05691,P05691
C05692,2025-01-01,S,normal,D05692,A05692,P05692
C05693,2025-01-01,W,normal,D05693,A05693,P05693
C05694,2025-01-01,W,normal,D05694,A05694,P05694
C05695,2025-01-01,W,normal,D05695,A05695,P05695
C05696,2025-01-01,NE,normal,D05696,A05696,P05696
C05697,2025-01-01,N,frequent_legit,D05697,A05697,P05697
C05698,2025-01-01,E,normal,D05698,A05698,P05698
C05699,2025-01-01,N,normal,D05699,A05699,P05699
C05700,2025-01-01,W,normal,D05700,A05700,P05700
C05701,2025-01-01,W,normal,D05701,A05701,P05701
