order_id,customer_id,order_created_at,delivery_at,product_id,product_category,product_price,discount_pct,order_value,payment_method,device_id,address_id,payment_fingerprint,region,customer_account_age_at_order
O029190,C06145,2025-06-02,2025-06-07,SKU02737,home,4291.27,6.39,4017.07,upi,D06145,A06145,P06145,N,152
O029191,C02438,2025-06-02,2025-06-03,SKU01485,electronics,6083.92,23.88,4630.84,upi,D02438,A02438,P02438,S,1
O029192,C06472,2025-06-02,2025-06-05,SKU00643,fashion,2006.07,10.95,2771.39,upi,DCO0015,ACO0015,PCO0015,N,1
O029193,C00264,2025-06-02,2025-06-05,SKU03253,grocery,430.39,10.91,383.45,card,D00264,A00264,P00264,S,152
O029194,C04091,2025-06-02,2025-06-07,SKU03829,grocery,718.74,21.27,565.87,card,D04091,A04091,P04091,E,1
O029195,C04102,2025-06-02,2025-06-03,SKU04077,grocery,1297.14,13.21,1125.74,card,D04102,A04102,P04102,W,1
O029196,C05447,2025-06-02,2025-06-04,SKU01490,sports,1846.54,11.45,1635.05,cod,D05447,A05447,P05447,S,152
O029197,C03309,2025-06-02,2025-06-03,SKU01364,fashion,3048.67,9.11,2770.82,card,D03309,A03309,P03309,S,75
O029198,C07609,2025-06-02,2025-06-05,SKU02385,grocery,1465.34,2.13,1434.2,upi,D07609,A07609,P07609,S,152
O029199,C02733,2025-06-02,2025-06-05,SKU03448,home,3417.42,7.75,3152.68,card,D02733,A02733,P02733,W,152
O029200,C08680,2025-06-02,2025-06-07,SKU00285,electronics,12050.66,13.32,10446.05,upi,D08680,A08680,P08680,W,152
O029201,C07230,2025-06-02,2025-06-06,SKU00924,grocery,490.47,8.38,449.35,upi,D07230,A07230,P07230,N,152
O029202,C07228,2025-06-02,2025-06-03,SKU03112,fashion,2722.28,2.64,2650.27,card,D07228,A07228,P07228,NE,152
O029203,C04097,2025-06-02,2025-06-07,SKU03367,home,1498.4,15.9,1260.17,wallet,D04097,A04097,P04097,N,152
O029204,C04408,2025-06-02,2025-06-03,SKU01296,beauty,1016.97,4.4,972.23,card,D04408,A04408,P04408,S,152
O029205,C03341,2025-06-02,2025-06-04,SKU01503,fashion,2923.28,6.6,2730.36,card,D03341,A03341,P03341,N,152
O029206,C07659,2025-06-02,2025-06-03,SKU03701,home,2571.31,13.41,2226.56,upi,D07659,A07659,P07659,N,1
O029207,C05547,2025-06-02,2025-06-07,SKU02649,home,3387.09,3.25,3276.99,card,D05547,A05547,P05547,S,1
O029208,C04376,2025-06-02,2025-06-07,SKU01883,sports,4583.82,12.6,4006.43,upi,D04376,A04376,P04376,S,152
O029209,C03267,2025-06-02,2025-06-04,SKU02823,beauty,1780.47,34.29,1170.02,upi,D03267,A03267,P03267,S,152
O029210,C09838,2025-06-02,2025-06-07,SKU03896,fashion,4098.9,7.91,3774.68,upi,D09838,A09838,P09838,S,1
O029211,C01111,2025-06-02,2025-06-04,SKU02034,home,2545.44,6.47,2380.83,card,D01111,A01111,P01111,S,152
O029212,C08832,2025-06-02,2025-06-06,SKU03200,sports,2241.85,11.92,1974.54,card,D08832,A08832,P08832,W,1
O029213,C08805,2025-06-02,2025-06-06,SKU02738,fashion,948.32,8.49,867.81,upi,D08805,A08805,P08805,S,46
O029214,C00345,2025-06-02,2025-06-06,SKU03645,fashion,2053.15,5.82,1933.68,wallet,D00345,A00345,P00345,W,152
O029215,C03795,2025-06-02,2025-06-05,SKU03513,beauty,1083.18,19.69,869.92,upi,D03795,A03795,P03795,E,152
O029216,C04442,2025-06-02,2025-06-04,SKU02399,electronics,10329.16,9.95,9301.53,cod,D04442,A04442,P04442,N,152
O029217,C00277,2025-06-02,2025-06-07,SKU02540,fashion,876.29,10.12,787.62,card,D00277,A00277,P00277,S,152
O029218,C00120,2025-06-02,2025-06-04,SKU01727,sports,2345.06,3.45,2264.11,card,D00120,A00120,P00120,N,152
O029219,C05154,2025-06-02,2025-06-04,SKU03946,beauty,2328.46,12.78,2030.84,upi,D05154,A05154,P05154,E,152
O029220,C01341,2025-06-02,2025-06-07,SKU00397,sports,1547.76,16.3,1295.53,card,D01341,A01341,P01341,N,152
O029221,C08483,2025-06-02,2025-06-03,SKU02025,sports,1889.58,2.97,1833.39,card,D08483,A08483,P08483,E,1
O029222,C03149,2025-06-02,2025-06-04,SKU02994,fashion,1584.76,9.92,1427.61,card,D03149,A03149,P03149,N,152
O029223,C09388,2025-06-02,2025-06-07,SKU04254,sports,1468.87,7.61,1357.02,card,D09388,A09388,P09388,S,152
O029224,C01118,2025-06-02,2025-06-06,SKU02437,fashion,3081.16,10.74,2750.37,upi,D01118,A01118,P01118,S,152
O029225,C04793,2025-06-02,2025-06-05,SKU01213,electronics,16667.69,13.32,14447.12,card,D04793,A04793,P04793,W,152
O029226,C09013,2025-06-02,2025-06-04,SKU02156,home,3679.91,25.12,2755.66,card,D09013,A09013,P09013,E,152
O029227,C03544,2025-06-02,2025-06-03,SKU02133,home,3422.6,32.88,2297.39,card,D03544,A03544,P03544,N,152
O029228,C04533,2025-06-02,2025-06-07,SKU01761,beauty,3202.85,12.23,2811.23,cod,D04533,A04533,P04533,S,152
O029229,C06967,2025-06-02,2025-06-04,SKU03090,sports,3364.86,3.12,3259.9,card,D06967,A06967,P06967,S,152
O029230,C01312,2025-06-02,2025-06-06,SKU03664,beauty,811.98,25.99,600.95,upi,D01312,A01312,P01312,E,152
O029231,C06021,2025-06-02,2025-06-07,SKU00892,fashion,2316.89,21.71,1813.92,upi,D06021,A06021,P06021,W,152
O029232,C06444,2025-06-02,2025-06-06,SKU02004,electronics,5575.95,8.51,5101.66,upi,D06444,A06444,P06444,N,152
O029233,C09111,2025-06-02,2025-06-04,SKU00173,home,1124.34,2.88,1091.96,upi,D09111,A09111,P09111,S,152
O029234,C01351,2025-06-02,2025-06-04,SKU02627,beauty,2263.44,4.4,2163.85,card,D01351,A01351,P01351,S,152
O029235,C09546,2025-06-02,2025-06-03,SKU00360,electronics,41589.31,3.35,40194.48,wallet,D09546,A09546,P09546,E,152
O029236,C03299,2025-06-02,2025-06-05,SKU04446,sports,3400.22,3.88,3268.34,card,D03299,A03299,P03299,E,152
O029237,C04826,2025-06-02,2025-06-05,SKU02363,beauty,1243.52,16.63,1036.74,upi,D04826,A04826,P04826,W,1
O029238,C05168,2025-06-02,2025-06-05,SKU03955,fashion,2703.21,12.78,2357.86,card,D05168,A05168,P05168,N,152
O029239,C05737,2025-06-02,2025-06-03,SKU01529,sports,3822.21,19.88,3062.37,wallet,D05737,A05737,P05737,NE,152
O029240,C09757,2025-06-02,2025-06-07,SKU00493,electronics,15865.93,6.05,14905.49,cod,D09757,A09757,P09757,N,152
O029241,C06973,2025-06-02,2025-06-05,SKU03446,home,5120.23,18.48,4173.88,upi,D06973,A06973,P06973,N,152
O029242,C03710,2025-06-02,2025-06-03,SKU04203,sports,3999.35,14.84,3406.03,card,D03710,A03710,P03710,N,89
O029243,C06789,2025-06-02,2025-06-03,SKU03620,sports,2959.57,3.11,2867.57,card,D06789,A06789,P06789,N,152
O029244,C03085,2025-06-02,2025-06-05,SKU00496,sports,7026.77,2.55,6847.42,card,D03085,A03085,P03085,W,1
O029245,C02950,2025-06-02,2025-06-06,SKU01282,fashion,4077.58,23.23,3130.51,card,D02950,A02950,P02950,S,152
O029246,C06819,2025-06-02,2025-06-03,SKU02264,fashion,871.1,18.82,707.15,card,D06819,A06819,P06819,E,152
O029247,C06022,2025-06-02,2025-06-06,SKU01734,fashion,4601.61,3.53,4439.29,upi,D06022,A06022,P06022,NE,1
O029248,C09970,2025-06-02,2025-06-06,SKU02411,fashion,1423.71,13.08,1237.48,card,D09970,A09970,P09970,W,1
O029249,C03092,2025-06-02,2025-06-06,SKU00696,fashion,7702.57,6.14,7229.7,card,D03092,A03092,P03092,S,1
O029250,C03201,2025-06-02,2025-06-05,SKU00492,fashion,962.22,14.08,826.79,upi,D03201,A03201,P03201,N,152
O029251,C04671,2025-06-02,2025-06-05,SKU03113,sports,1743.94,13.38,1510.58,card,D04671,A04671,P04671,N,152
O029252,C06455,2025-06-02,2025-06-06,SKU02786,electronics,13673.47,19.96,10944.42,upi,D06455,A06455,P06455,E,152
O029253,C00494,2025-06-02,2025-06-03,SKU04224,beauty,1322.25,8.16,1214.29,upi,D00494,A00494,P00494,W,1
O029254,C08065,2025-06-02,2025-06-05,SKU00819,sports,1376.87,28.49,984.56,cod,D08065,A08065,P08065,W,152
O029255,C08139,2025-06-02,2025-06-03,SKU00522,home,6724.92,19.01,5446.41,card,D08139,A08139,P08139,S,152
O029256,C07461,2025-06-02,2025-06-07,SKU04210,electronics,7844.21,7.78,7233.56,card,D07461,A07461,P07461,N,152
O029257,C02946,2025-06-02,2025-06-07,SKU04288,fashion,960.07,22.91,740.14,card,D02946,A02946,P02946,N,152
O029258,C01410,2025-06-02,2025-06-05,SKU01915,fashion,3334.25,7.2,3094.28,upi,D01410,A01410,P01410,N,133
O029259,C05432,2025-06-02,2025-06-06,SKU00044,fashion,1435.71,27.07,1047.04,card,D05432,A05432,P05432,W,152
O029260,C04297,2025-06-02,2025-06-04,SKU00646,fashion,620.19,14.06,533.01,wallet,D04297,A04297,P04297,S,152
O029261,C06086,2025-06-02,2025-06-03,SKU03254,fashion,1100.93,10.97,980.11,card,D06086,A06086,P06086,S,152
O029262,C06725,2025-06-02,2025-06-03,SKU01645,sports,1480.23,19.5,1191.53,upi,D06725,A06725,P06725,S,152
O029263,C01707,2025-06-02,2025-06-07,SKU02439,home,6825.43,14.22,5854.77,card,D01707,A01707,P01707,N,152
O029264,C04196,2025-06-02,2025-06-06,SKU04047,fashion,5155.02,9.91,4644.37,card,D04196,A04196,P04196,N,1
O029265,C05652,2025-06-02,2025-06-06,SKU00729,electronics,14764.46,10.29,13245.37,upi,D05652,A05652,P05652,W,152
O029266,C02031,2025-06-02,2025-06-07,SKU00769,grocery,3969.4,17.87,3260.11,upi,D02031,A02031,P02031,E,152
O029267,C05405,2025-06-02,2025-06-05,SKU04462,home,1929.11,18.17,1578.54,card,D05405,A05405,P05405,W,139
O029268,C09527,2025-06-02,2025-06-04,SKU02965,home,9607.51,2.19,9396.63,upi,D09527,A09527,P09527,E,152
O029269,C01380,2025-06-02,2025-06-07,SKU00434,sports,930.75,15.61,785.42,upi,D01380,A01380,P01380,E,152
O029270,C03218,2025-06-02,2025-06-07,SKU01162,sports,2348.93,6.75,2190.46,card,D03218,A03218,P03218,E,152
O029271,C07784,2025-06-02,2025-06-03,SKU00350,sports,4288.38,10.24,3849.21,upi,D07784,A07784,P07784,S,152
O029272,C03310,2025-06-02,2025-06-05,SKU01957,grocery,1383.05,16.08,1160.62,card,D03310,A03310,P03310,E,1
O029273,C04015,2025-06-02,2025-06-04,SKU02717,sports,2928.27,23.84,2230.26,upi,D04015,A04015,P04015,S,152
O029274,C02225,2025-06-02,2025-06-05,SKU04101,beauty,2455.32,15.61,2072.1,card,D02225,A02225,P02225,N,152
O029275,C07456,2025-06-02,2025-06-05,SKU00304,home,2281.29,16.82,1897.52,cod,D07456,A07456,P07456,W,152
O029276,C06853,2025-06-02,2025-06-06,SKU02760,fashion,2224.38,3.29,2151.28,cod,D06853,A06853,P06853,E,22
O029277,C05222,2025-06-02,2025-06-06,SKU01845,beauty,2260.38,18.55,1841.15,wallet,D05222,A05222,P05222,E,126
O029278,C01347,2025-06-02,2025-06-04,SKU01367,electronics,13732.31,11.94,12092.14,cod,D01347,A01347,P01347,N,1
O029279,C05989,2025-06-02,2025-06-04,SKU01554,fashion,843.05,7.45,780.23,card,D05989,A05989,P05989,S,152
O029280,C07542,2025-06-02,2025-06-07,SKU03830,sports,2816.48,15.46,2381.13,upi,D07542,A07542,P07542,S,152
O029281,C08724,2025-06-02,2025-06-07,SKU00929,fashion,1373.07,13.16,1192.43,cod,D08724,A08724,P08724,N,152
O029282,C03919,2025-06-02,2025-06-03,SKU01394,fashion,1567.4,8.57,1433.11,upi,D03919,A03919,P03919,NE,152
O029283,C03327,2025-06-02,2025-06-03,SKU03655,fashion,1050.06,12.89,914.71,wallet,D03327,A03327,P03327,N,152
O029284,C06178,2025-06-02,2025-06-07,SKU03422,electronics,13732.9,5.62,12961.45,upi,D06178,A06178,P06178,S,39
O029285,C08574,2025-06-02,2025-06-05,SKU01076,fashion,1983.71,3.24,1919.41,upi,D08574,A08574,P08574,E,152
O029286,C03774,2025-06-02,2025-06-05,SKU02912,beauty,2409.99,3.63,2322.39,upi,D03774,A03774,P03774,W,152
O029287,C03626,2025-06-02,2025-06-03,SKU02801,home,7470.03,8.86,6808.12,card,D03626,A03626,P03626,E,83
O029288,C05107,2025-06-02,2025-06-07,SKU02139,sports,1872.16,11.21,1662.33,upi,D05107,A05107,P05107,N,152
O029289,C00922,2025-06-02,2025-06-05,SKU02578,sports,2251.87,14.87,1917.07,upi,D00922,A00922,P00922,E,152
O029290,C09019,2025-06-02,2025-06-06,SKU04228,home,1771.57,9.58,1601.83,cod,D09019,A09019,P09019,N,152
O029291,C00072,2025-06-02,2025-06-07,SKU00716,electronics,14778.2,20.39,11764.95,card,D00072,A00072,P00072,S,152
O029292,C05050,2025-06-02,2025-06-04,SKU03035,fashion,512.56,21.53,402.22,upi,D05050,A05050,P05050,W,152
O029293,C03058,2025-06-02,2025-06-04,SKU01553,electronics,5042.08,20.2,4023.4,card,D03058,A03058,P03058,S,1
O029294,C05820,2025-06-02,2025-06-04,SKU03307,grocery,707.8,15.77,596.2,upi,D05820,A05820,P05820,W,1
O029295,C08310,2025-06-02,2025-06-07,SKU01806,fashion,2911.7,14.98,2475.49,wallet,D08310,A08310,P08310,N,152
O029296,C06933,2025-06-02,2025-06-07,SKU02854,electronics,3939.05,9.7,3556.89,card,D06933,A06933,P06933,S,152
O029297,C07236,2025-06-02,2025-06-03,SKU02817,beauty,1070.12,23.73,816.2,card,D07236,A07236,P07236,E,152
O029298,C09579,2025-06-02,2025-06-05,SKU02040,electronics,5943.14,5.95,5589.69,card,D09579,A09579,P09579,S,152
O029299,C09149,2025-06-02,2025-06-05,SKU02155,home,5198.3,10.59,4647.61,card,D09149,A09149,P09149,N,152
O029300,C00336,2025-06-02,2025-06-06,SKU01230,grocery,685.62,4.93,651.84,cod,D00336,A00336,P00336,E,152
O029301,C05114,2025-06-02,2025-06-05,SKU02483,home,7170.08,12.57,6269.02,card,D05114,A05114,P05114,N,152
O029302,C08227,2025-06-02,2025-06-05,SKU03747,fashion,1548.1,23.72,1180.84,card,D08227,A08227,P08227,S,11
O029303,C09259,2025-06-02,2025-06-03,SKU03048,grocery,2288.31,19.84,1834.2,upi,D09259,A09259,P09259,N,1
O029304,C08945,2025-06-02,2025-06-04,SKU02565,electronics,18898.35,34.77,12326.9,cod,D08945,A08945,P08945,W,152
O029305,C07856,2025-06-02,2025-06-04,SKU02488,fashion,981.99,14.14,843.16,upi,D07856,A07856,P07856,W,152
O029306,C09517,2025-06-02,2025-06-05,SKU00545,beauty,1426.46,9.1,1296.66,upi,D09517,A09517,P09517,N,152
O029307,C06313,2025-06-02,2025-06-07,SKU01214,fashion,525.0,6.21,492.39,card,D06313,A06313,P06313,NE,1
O029308,C05957,2025-06-02,2025-06-07,SKU02553,fashion,833.12,4.7,793.92,upi,D05957,A05957,P05957,E,1
O029309,C06612,2025-06-02,2025-06-04,SKU02679,home,4050.37,17.99,3321.75,upi,D06612,A06612,P06612,N,1
O029310,C06450,2025-06-02,2025-06-03,SKU04229,fashion,340.29,6.44,318.37,card,D06450,A06450,P06450,W,1
O029311,C05130,2025-06-02,2025-06-03,SKU04320,beauty,2191.53,2.95,2126.96,wallet,D05130,A05130,P05130,W,152
O029312,C03115,2025-06-02,2025-06-03,SKU03169,electronics,4655.52,2.17,4554.47,card,D03115,A03115,P03115,W,27
O029313,C03945,2025-06-02,2025-06-06,SKU03838,beauty,4716.71,11.6,4169.42,wallet,D03945,A03945,P03945,W,152
O029314,C04790,2025-06-02,2025-06-03,SKU00377,home,6141.45,3.99,5896.48,card,D04790,A04790,P04790,W,152
O029315,C07228,2025-06-02,2025-06-03,SKU02494,electronics,5713.34,24.17,4332.39,cod,D07228,A07228,P07228,NE,152
O029316,C07961,2025-06-02,2025-06-03,SKU00064,fashion,3418.44,11.75,3016.91,cod,D07961,A07961,P07961,W,152
O029317,C01785,2025-06-02,2025-06-04,SKU01585,sports,2252.13,3.92,2163.76,card,D01785,A01785,P01785,N,1
O029318,C03862,2025-06-02,2025-06-04,SKU02644,grocery,360.17,14.18,309.11,cod,D03862,A03862,P03862,S,152
O029319,C06757,2025-06-02,2025-06-07,SKU04463,beauty,843.74,16.71,702.74,card,D06757,A06757,P06757,S,152
O029320,C08514,2025-06-02,2025-06-07,SKU00453,beauty,715.1,7.54,661.18,upi,D08514,A08514,P08514,S,117
O029321,C05815,2025-06-02,2025-06-06,SKU03611,fashion,794.99,5.1,754.43,cod,D05815,A05815,P05815,W,152
O029322,C03991,2025-06-02,2025-06-04,SKU00220,home,3520.86,13.17,3057.02,upi,D03991,A03991,P03991,N,152
O029323,C01252,2025-06-02,2025-06-07,SKU03448,fashion,3406.28,19.21,2752.09,upi,D01252,A01252,P01252,N,152
O029324,C05057,2025-06-02,2025-06-06,SKU02849,fashion,2088.93,10.27,1874.33,upi,D05057,A05057,P05057,W,1
O029325,C06788,2025-06-02,2025-06-07,SKU04057,beauty,1173.78,6.88,1093.04,upi,D06788,A06788,P06788,W,152
O029326,C01482,2025-06-02,2025-06-07,SKU03289,fashion,5213.81,5.21,4942.15,card,D01482,A01482,P01482,N,152
O029327,C03456,2025-06-02,2025-06-05,SKU02238,beauty,309.69,23.35,237.38,upi,D03456,A03456,P03456,N,152
O029328,C03040,2025-06-02,2025-06-04,SKU02890,fashion,4711.69,21.78,3685.43,upi,D03040,A03040,P03040,NE,1
O029329,C07064,2025-06-02,2025-06-03,SKU01950,grocery,585.93,21.47,460.15,card,D07064,A07064,P07064,W,152
O029330,C08038,2025-06-02,2025-06-03,SKU01299,electronics,20903.9,4.72,19917.84,card,D08038,A08038,P08038,W,18
O029331,C01037,2025-06-02,2025-06-07,SKU01137,fashion,2722.87,21.15,2147.04,upi,D01037,A01037,P01037,S,152
O029332,C09174,2025-06-02,2025-06-07,SKU01704,electronics,9173.41,2.52,8942.55,card,D09174,A09174,P09174,W,152
O029333,C09165,2025-06-02,2025-06-06,SKU01984,home,973.8,3.92,935.65,card,D09165,A09165,P09165,S,152
O029334,C02098,2025-06-02,2025-06-07,SKU04452,grocery,1197.26,10.93,1066.41,upi,D02098,A02098,P02098,W,152
O029335,C06250,2025-06-02,2025-06-05,SKU00979,fashion,1103.4,28.24,791.83,upi,D06250,A06250,P06250,N,152
O029336,C05384,2025-06-02,2025-06-03,SKU00505,fashion,7020.95,12.04,6175.35,cod,D05384,A05384,P05384,N,106
O029337,C00584,2025-06-02,2025-06-06,SKU00767,grocery,1407.92,18.55,1146.77,card,D00584,A00584,P00584,S,152
O029338,C03287,2025-06-02,2025-06-05,SKU04360,sports,3956.43,9.95,3562.67,upi,D03287,A03287,P03287,NE,152
O029339,C06777,2025-06-02,2025-06-03,SKU00216,home,4553.88,4.87,4331.93,card,D06777,A06777,P06777,S,152
O029340,C08309,2025-06-02,2025-06-05,SKU02872,grocery,1858.53,5.06,3081.79,upi,D08309,A08309,P08309,N,152
O029341,C01813,2025-06-02,2025-06-04,SKU01414,home,3725.26,22.78,2876.78,upi,D01813,A01813,P01813,NE,152
O029342,C03745,2025-06-02,2025-06-07,SKU01444,electronics,7826.45,3.1,7584.08,card,D03745,A03745,P03745,W,152
O029343,C02315,2025-06-02,2025-06-04,SKU02333,home,8320.47,4.3,7962.44,card,D02315,A02315,P02315,S,152
O029344,C00767,2025-06-02,2025-06-07,SKU02256,electronics,7937.19,10.02,7141.85,cod,D00767,A00767,P00767,S,152
O029345,C09134,2025-06-02,2025-06-04,SKU00029,fashion,856.26,14.03,736.13,card,D09134,A09134,P09134,N,152
O029346,C08933,2025-06-02,2025-06-07,SKU02449,electronics,8159.84,15.45,6899.18,card,D08933,A08933,P08933,W,1
O029347,C09660,2025-06-02,2025-06-07,SKU00783,fashion,857.41,14.64,731.88,cod,D09660,A09660,P09660,S,152
O029348,C06257,2025-06-02,2025-06-05,SKU00659,home,2055.57,17.08,1704.47,card,D06257,A06257,P06257,N,152
O029349,C07718,2025-06-02,2025-06-07,SKU04232,home,3150.6,17.66,2594.13,upi,D07718,A07718,P07718,N,152
O029350,C02768,2025-06-02,2025-06-05,SKU00292,beauty,364.79,8.95,332.13,upi,D02768,A02768,P02768,E,152
O029351,C01081,2025-06-02,2025-06-06,SKU01688,grocery,1299.16,7.13,1206.56,upi,D01081,A01081,P01081,E,1
O029352,C01389,2025-06-02,2025-06-03,SKU03615,home,5787.48,12.62,5057.13,upi,D01389,A01389,P01389,S,152
O029353,C03637,2025-06-02,2025-06-04,SKU00130,sports,5128.64,16.61,4276.63,card,D03637,A03637,P03637,N,137
O029354,C05628,2025-06-02,2025-06-04,SKU00716,electronics,17119.49,8.65,15637.84,cod,D05628,A05628,P05628,W,152
O029355,C00548,2025-06-02,2025-06-07,SKU00297,sports,1843.23,5.18,1747.69,wallet,D00548,A00548,P00548,S,152
O029356,C08745,2025-06-02,2025-06-07,SKU01306,fashion,877.12,23.79,668.43,cod,D08745,A08745,P08745,W,152
O029357,C00604,2025-06-02,2025-06-04,SKU03007,electronics,2650.63,7.17,2460.65,cod,D00604,A00604,P00604,S,152
O029358,C09461,2025-06-02,2025-06-04,SKU00781,sports,9649.38,13.1,8385.07,upi,D09461,A09461,P09461,W,152
O029359,C01637,2025-06-02,2025-06-06,SKU03187,grocery,458.37,14.58,391.55,upi,D01637,A01637,P01637,E,152
O029360,C03569,2025-06-02,2025-06-07,SKU01254,sports,1624.47,9.75,1466.0,cod,D03569,A03569,P03569,W,152
O029361,C04122,2025-06-02,2025-06-06,SKU04083,fashion,1172.35,8.21,1076.12,upi,D04122,A04122,P04122,S,152
O029362,C02509,2025-06-02,2025-06-06,SKU03736,sports,2745.86,8.07,2524.25,card,D02509,A02509,P02509,E,152
O029363,C05421,2025-06-02,2025-06-06,SKU02730,sports,2273.03,4.66,2167.06,card,D05421,A05421,P05421,N,152
O029364,C06595,2025-06-02,2025-06-03,SKU02930,fashion,1014.94,7.26,941.24,upi,D06595,A06595,P06595,S,152
O029365,C08907,2025-06-02,2025-06-04,SKU03099,home,2127.95,5.08,2019.85,upi,D08907,A08907,P08907,N,113
O029366,C00643,2025-06-02,2025-06-06,SKU03704,electronics,5378.6,6.34,5037.52,card,D00643,A00643,P00643,NE,152
O029367,C03154,2025-06-02,2025-06-04,SKU03079,sports,3164.27,13.99,2721.52,upi,D03154,A03154,P03154,W,152
O029368,C02369,2025-06-02,2025-06-03,SKU03446,beauty,2927.38,5.01,2780.65,upi,D02369,A02369,P02369,N,152
O029369,C06788,2025-06-02,2025-06-07,SKU04379,fashion,1224.7,24.67,922.57,card,D06788,A06788,P06788,W,152
O029370,C09694,2025-06-02,2025-06-07,SKU03646,fashion,849.26,16.72,707.26,card,D09694,A09694,P09694,W,43
O029371,C03107,2025-06-02,2025-06-05,SKU02550,grocery,1122.52,17.32,928.14,card,D03107,A03107,P03107,S,35
O029372,C09461,2025-06-02,2025-06-03,SKU02815,beauty,1030.5,18.41,840.81,card,D09461,A09461,P09461,W,152
O029373,C07562,2025-06-02,2025-06-03,SKU03055,electronics,8450.8,7.13,7848.17,upi,D07562,A07562,P07562,W,1
O029374,C03182,2025-06-02,2025-06-07,SKU01727,fashion,764.92,22.13,595.63,cod,D03182,A03182,P03182,N,152
O029375,C08907,2025-06-02,2025-06-04,SKU02135,fashion,546.56,6.06,513.44,upi,D08907,A08907,P08907,N,113
O029376,C08625,2025-06-02,2025-06-05,SKU00917,sports,1457.56,8.95,1327.08,cod,D08625,A08625,P08625,S,152
O029377,C02900,2025-06-02,2025-06-07,SKU04165,fashion,2346.26,22.36,1821.74,upi,D02900,A02900,P02900,N,152
O029378,C01066,2025-06-02,2025-06-05,SKU00607,grocery,1493.76,27.51,1082.84,upi,D01066,A01066,P01066,W,152
O029379,C08149,2025-06-02,2025-06-04,SKU01807,fashion,2301.47,2.07,2253.84,card,D08149,A08149,P08149,W,1
O029380,C09096,2025-06-02,2025-06-04,SKU01260,home,2057.86,9.57,1860.97,card,D09096,A09096,P09096,S,152
O029381,C08247,2025-06-02,2025-06-05,SKU00482,fashion,749.97,13.71,647.12,cod,D08247,A08247,P08247,S,152
O029382,C00776,2025-06-02,2025-06-03,SKU02740,fashion,888.87,10.56,795.03,upi,D00776,A00776,P00776,W,152
O029383,C03681,2025-06-02,2025-06-07,SKU01628,electronics,9639.09,9.61,8713.02,upi,D03681,A03681,P03681,N,152
O029384,C03532,2025-06-02,2025-06-04,SKU01512,home,10768.09,3.53,10387.62,upi,D03532,A03532,P03532,N,152
O029385,C00467,2025-06-02,2025-06-06,SKU04394,fashion,1407.16,11.78,1241.37,wallet,D00467,A00467,P00467,N,152
O029386,C01049,2025-06-02,2025-06-04,SKU02987,electronics,17230.74,9.72,15556.6,card,D01049,A01049,P01049,N,152
O029387,C09528,2025-06-02,2025-06-04,SKU03164,home,4117.1,6.42,3852.71,cod,D09528,A09528,P09528,E,152
O029388,C09144,2025-06-03,2025-06-06,SKU03580,sports,5373.01,11.44,4758.47,cod,D09144,A09144,P09144,E,153
O029389,C02797,2025-06-03,2025-06-07,SKU03019,sports,2505.83,19.12,2026.64,card,D02797,A02797,P02797,N,153
O029390,C07372,2025-06-03,2025-06-08,SKU03367,grocery,3274.34,13.69,2826.11,upi,D07372,A07372,P07372,W,153
O029391,C08700,2025-06-03,2025-06-05,SKU00905,beauty,726.83,25.71,540.0,upi,D08700,A08700,P08700,S,153
O029392,C00799,2025-06-03,2025-06-06,SKU03243,fashion,6057.06,1.85,5944.92,card,D00799,A00799,P00799,W,153
O029393,C00984,2025-06-03,2025-06-08,SKU03244,electronics,14850.64,10.31,13319.14,wallet,D00984,A00984,P00984,E,153
O029394,C04987,2025-06-03,2025-06-08,SKU04193,sports,793.02,9.01,721.56,upi,D04987,A04987,P04987,S,153
O029395,C09944,2025-06-03,2025-06-08,SKU03221,grocery,1571.23,8.04,1444.97,card,D09944,A09944,P09944,N,153
O029396,C02351,2025-06-03,2025-06-05,SKU02045,grocery,1598.33,7.44,1479.46,card,D02351,A02351,P02351,S,153
