return_id,order_id,customer_id,return_requested_at,return_reason,return_value
R003858,O036017,C04488,2025-07-17 12:39:50.484508786,not_as_described,1959.46
R003859,O036024,C08493,2025-07-12 05:40:04.826265362,wrong_item,2154.4
R003860,O036030,C01730,2025-07-10 22:56:12.689972808,not_as_described,3441.93
R003861,O036040,C02177,2025-07-17 09:08:34.311990901,wrong_item,1366.78
R003862,O036043,C01098,2025-07-15 07:47:39.889818052,not_as_described,972.93
R003863,O036050,C08788,2025-07-14 02:23:25.904143611,damaged,477.57
R003864,O036053,C02308,2025-07-14 06:30:14.471986964,size_fit,1014.62
R003865,O036054,C03810,2025-07-13 00:55:10.471836478,size_fit,697.08
R003866,O036073,C03439,2025-07-13 18:54:20.458714233,size_fit,8002.62
R003867,O036081,C03766,2025-07-15 02:05:06.995678611,wrong_item,18389.22
R003868,O036088,C06877,2025-07-11 21:08:47.166332816,size_fit,10911.18
R003869,O036096,C06840,2025-07-14 06:47:23.081983890,changed_mind,952.16
R003870,O036107,C07306,2025-07-12 15:29:10.993989631,size_fit,4927.35
R003871,O036116,C09226,2025-07-13 13:09:22.993106007,damaged,14776.64
R003872,O036130,C09352,2025-07-12 15:40:40.213973154,changed_mind,563.51
R003873,O036196,C04760,2025-07-12 15:59:26.929112802,damaged,5825.88
R003874,O036205,C09272,2025-07-15 13:04:11.305142148,size_fit,518.11
R003875,O036216,C00563,2025-07-15 18:53:21.613516972,size_fit,740.99
R003876,O036222,C01497,2025-07-16 11:34:23.620725703,changed_mind,1927.28
R003877,O036223,C07761,2025-07-20 23:13:52.731986239,damaged,2076.89
R003878,O036235,C06083,2025-07-14 15:45:07.411670643,wrong_item,7171.37
R003879,O036236,C07050,2025-07-12 21:22:01.975323644,size_fit,2094.0
R003880,O036275,C02609,2025-07-15 14:31:37.889062442,wrong_item,677.5
R003881,O036289,C06255,2025-07-13 22:14:57.214647222,wrong_item,3185.95
R003882,O036294,C02945,2025-07-13 08:21:17.385713604,size_fit,6972.19
R003883,O036302,C05244,2025-07-15 21:43:50.731701409,not_as_described,1187.26
R003884,O036315,C04363,2025-07-15 02:01:24.777242558,wrong_item,20003.2
R003885,O036317,C09325,2025-07-16 23:10:05.033220405,not_as_described,1262.63
R003886,O036410,C03569,2025-07-12 08:17:11.759069299,damaged,13307.78
R003887,O036415,C05420,2025-07-13 15:43:03.426483619,size_fit,3335.74
R003888,O036423,C07727,2025-07-13 18:13:52.261336225,size_fit,1586.52
R003889,O036435,C01643,2025-07-15 15:38:38.657723654,not_as_described,3353.74
R003890,O036447,C05075,2025-07-18 05:14:54.818352686,not_as_described,1836.63
R003891,O036454,C05131,2025-07-11 07:39:58.604578142,not_as_described,657.67
R003892,O036466,C05158,2025-07-15 12:04:20.712742096,wrong_item,25576.11
R003893,O036485,C01038,2025-07-16 06:33:22.915838944,not_as_described,1668.99
R003894,O036497,C08058,2025-07-19 12:23:30.588495943,size_fit,3827.84
R003895,O036515,C05492,2025-07-12 14:57:00.513351684,not_as_described,3308.44
R003896,O036518,C05797,2025-07-15 18:32:06.222184882,not_as_described,10715.38
R003897,O036524,C03160,2025-07-17 08:37:46.058950992,size_fit,4168.16
R003898,O036544,C06918,2025-07-16 09:28:53.388966511,wrong_item,1154.54
R003899,O036549,C05731,2025-07-13 20:35:17.837702559,damaged,1428.48
R003900,O036574,C05223,2025-07-15 10:06:42.695757486,wrong_item,1882.75
R003901,O036579,C06066,2025-07-12 19:06:55.928088903,wrong_item,14765.67
R003902,O036584,C04421,2025-07-14 17:18:09.057511753,not_as_described,1071.26
R003903,O036600,C06932,2025-07-17 07:10:35.899672569,size_fit,2127.79
R003904,O036604,C08190,2025-07-17 11:32:44.270174025,size_fit,3752.35
R003905,O036610,C05983,2025-07-16 17:57:06.955251213,size_fit,519.38
R003906,O036617,C06270,2025-07-12 13:07:50.524239360,not_as_described,2868.96
R003907,O036628,C06504,2025-07-15 01:53:42.257681541,wrong_item,862.4
R003908,O036637,C03114,2025-07-14 06:04:26.046293286,size_fit,434.99
R003909,O036641,C05297,2025-07-18 16:42:49.537221822,damaged,390.06
R003910,O036644,C02263,2025-07-22 02:46:31.790057944,wrong_item,4870.73
R003911,O036649,C06304,2025-07-15 00:29:34.032717628,wrong_item,1358.35
R003912,O036702,C00435,2025-07-14 23:10:34.123526439,damaged,1459.77
R003913,O036714,C07350,2025-07-14 07:28:49.503144176,size_fit,1990.8
R003914,O036716,C00891,2025-07-12 23:02:57.658015208,size_fit,1545.07
R003915,O036720,C09401,2025-07-18 07:49:04.862356860,size_fit,4477.88
R003916,O036722,C06530,2025-07-29 00:00:00.000000000,not_as_described,1530.14
R003917,O036741,C08038,2025-07-14 07:14:52.574483443,not_as_described,935.48
R003918,O036753,C05071,2025-07-27 00:00:00.000000000,damaged,637.68
R003919,O036765,C08236,2025-07-19 07:27:16.837795148,changed_mind,2484.88
R003920,O036766,C03601,2025-07-16 14:33:44.288304480,size_fit,1632.22
R003921,O036768,C08176,2025-07-17 17:43:58.453122741,changed_mind,7084.15
R003922,O036778,C07551,2025-07-15 01:05:06.489043414,size_fit,3234.42
R003923,O036790,C05155,2025-07-18 06:12:24.998542797,changed_mind,2591.22
R003924,O036795,C01428,2025-07-17 12:38:48.362753371,damaged,5015.96
R003925,O036803,C00508,2025-07-16 17:08:01.927616305,size_fit,4197.56
R003926,O036870,C02967,2025-07-15 17:33:20.068062814,size_fit,1516.91
R003927,O036875,C04579,2025-07-13 18:09:49.385829236,damaged,1385.13
R003928,O036886,C06101,2025-07-15 06:14:59.959858988,changed_mind,2446.09
R003929,O036893,C09279,2025-07-17 18:31:46.575089684,wrong_item,2618.48
R003930,O036899,C05883,2025-07-18 06:28:23.584515294,damaged,7922.3
R003931,O036910,C05551,2025-07-31 00:00:00.000000000,damaged,5277.22
R003932,O036913,C09085,2025-07-23 02:34:16.608995310,not_as_described,3228.49
R003933,O036916,C05975,2025-07-22 11:43:03.341963110,size_fit,611.36
R003934,O036918,C00389,2025-07-14 08:34:12.144897987,damaged,794.33
R003935,O036922,C03001,2025-07-18 11:06:39.027634196,not_as_described,3062.6
R003936,O036924,C01023,2025-07-15 07:41:25.965608197,not_as_described,841.07
R003937,O036925,C01496,2025-07-15 12:30:05.911153923,size_fit,2266.04
R003938,O036946,C04016,2025-07-19 06:58:09.807693117,size_fit,1942.38
R003939,O036947,C00045,2025-07-15 19:40:08.987288217,changed_mind,940.9
R003940,O036949,C05825,2025-07-18 08:38:07.248754028,wrong_item,3545.87
R003941,O036954,C04946,2025-07-16 04:29:57.857360244,not_as_described,788.17
R003942,O036980,C06929,2025-07-14 15:33:11.252372608,changed_mind,654.99
R003943,O036993,C07406,2025-07-18 05:18:40.454112733,not_as_described,1763.33
R003944,O036995,C01706,2025-07-16 03:34:49.541457979,size_fit,598.38
R003945,O036999,C02597,2025-07-16 11:08:31.738320391,size_fit,1422.67
R003946,O037006,C04170,2025-07-19 14:10:59.645366637,size_fit,20285.16
R003947,O037013,C09104,2025-07-16 02:54:50.610013048,not_as_described,3367.47
R003948,O037015,C03744,2025-07-22 12:11:43.878584216,size_fit,839.97
R003949,O037025,C07204,2025-07-14 03:34:52.975385115,size_fit,2520.41
R003950,O037068,C02507,2025-07-16 03:39:06.006338506,size_fit,1870.13
R003951,O037090,C03199,2025-07-16 22:51:14.055908475,not_as_described,3846.14
R003952,O037100,C01203,2025-07-19 01:43:32.938375119,wrong_item,2783.8
R003953,O037106,C07125,2025-07-18 19:29:02.619040228,size_fit,4357.85
R003954,O037118,C09281,2025-07-18 11:01:19.848543668,changed_mind,950.02
R003955,O037123,C06319,2025-07-16 23:39:46.858533620,changed_mind,5904.73
R003956,O037147,C09092,2025-07-19 14:28:44.548249778,changed_mind,38438.74
R003957,O037177,C07824,2025-07-16 12:39:41.112780566,changed_mind,2761.97
R003958,O037183,C02847,2025-07-22 08:33:54.556567488,not_as_described,1658.52
R003959,O037194,C07478,2025-07-18 11:44:45.175598710,damaged,1206.29
R003960,O037202,C04762,2025-07-18 19:51:43.899307347,size_fit,575.43
R003961,O037205,C06740,2025-07-16 14:56:07.649410160,wrong_item,2225.87
R003962,O037217,C08995,2025-07-23 00:35:30.530091577,size_fit,2225.21
R003963,O037239,C05503,2025-07-19 08:18:26.830952272,size_fit,3251.11
R003964,O037245,C09989,2025-07-21 02:39:56.873883146,size_fit,1627.28
R003965,O037246,C08458,2025-07-20 13:57:03.440877526,wrong_item,1714.26
R003966,O037284,C07525,2025-07-15 09:38:33.229582418,size_fit,7020.49
R003967,O037318,C07582,2025-07-19 19:15:50.525082910,not_as_described,1329.84
R003968,O037325,C01952,2025-07-18 21:06:59.848653229,not_as_described,873.0
R003969,O037334,C04196,2025-07-20 22:09:03.362104900,wrong_item,2285.14
R003970,O037338,C07686,2025-07-19 00:56:00.642045256,size_fit,4015.47
R003971,O037339,C07515,2025-07-22 14:07:24.027507818,size_fit,5923.66
R003972,O037344,C04683,2025-07-18 06:18:21.044056334,not_as_described,2449.87
R003973,O037356,C00975,2025-07-18 02:34:26.927836788,damaged,10390.57
R003974,O037390,C08078,2025-07-19 17:19:16.608000759,size_fit,1730.75
R003975,O037402,C07231,2025-07-21 23:37:36.863297018,not_as_described,1966.98
R003976,O037411,C03041,2025-07-17 22:08:51.369882262,not_as_described,1555.66
R003977,O037431,C07904,2025-07-20 10:20:11.713717226,wrong_item,695.16
R003978,O037442,C06594,2025-07-16 22:03:25.632224049,wrong_item,599.47
R003979,O037447,C07620,2025-07-22 02:55:39.325204063,size_fit,1109.45
R003980,O037449,C07412,2025-07-20 08:38:53.296422417,not_as_described,867.12
R003981,O037454,C04060,2025-08-02 00:00:00.000000000,size_fit,1066.42
R003982,O037461,C07506,2025-07-23 22:24:09.726728173,not_as_described,2942.31
R003983,O037464,C06279,2025-07-16 20:38:44.658177266,not_as_described,16971.49
R003984,O037470,C04944,2025-07-16 06:10:54.744311251,changed_mind,859.51
R003985,O037474,C00174,2025-07-20 23:48:49.737600201,not_as_described,654.42
R003986,O037490,C08662,2025-07-19 16:01:18.491772824,wrong_item,1124.06
R003987,O037495,C07618,2025-07-20 19:51:49.152534490,changed_mind,1804.44
R003988,O037505,C00307,2025-07-18 13:40:43.272672715,wrong_item,2378.69
R003989,O037518,C07306,2025-07-18 15:56:23.002898564,damaged,7319.25
R003990,O037546,C04172,2025-07-20 02:59:25.518049299,not_as_described,2232.25
R003991,O037554,C04393,2025-07-27 00:14:45.196830636,wrong_item,1771.99
R003992,O037560,C01270,2025-07-21 15:49:04.415177841,size_fit,1739.43
R003993,O037562,C07592,2025-07-20 19:39:36.090647294,not_as_described,2611.73
R003994,O037567,C02290,2025-07-19 19:32:36.015147495,not_as_described,5470.09
R003995,O037583,C03844,2025-07-25 22:41:32.473983451,size_fit,2482.23
R003996,O037634,C09693,2025-07-26 16:16:08.668775272,not_as_described,1118.43
R003997,O037645,C06679,2025-07-19 09:22:29.564371513,not_as_described,2592.08
R003998,O037646,C08865,2025-07-25 06:32:01.716739472,not_as_described,860.67
R003999,O037653,C02552,2025-07-18 14:56:23.784606621,size_fit,45682.63
R004000,O037654,C09515,2025-07-27 15:30:44.368290298,not_as_described,13841.04
R004001,O037662,C01758,2025-07-22 05:03:15.535524157,size_fit,626.05
R004002,O037675,C04855,2025-07-21 17:34:46.735176007,size_fit,794.9
R004003,O037679,C02841,2025-07-27 10:59:37.650090015,size_fit,1320.79
R004004,O037691,C07578,2025-07-23 19:38:27.991550644,not_as_described,2497.94
R004005,O037711,C03917,2025-07-23 12:13:06.699895366,not_as_described,2613.54
R004006,O037718,C04558,2025-07-19 03:02:55.785166706,damaged,965.67
R004007,O037719,C03150,2025-08-02 00:00:00.000000000,size_fit,937.94
R004008,O037727,C07218,2025-08-06 00:00:00.000000000,not_as_described,8255.04
R004009,O037730,C02608,2025-07-20 06:31:17.430110360,size_fit,3109.71
R004010,O037731,C06487,2025-07-19 10:20:54.609798656,damaged,1151.52
R004011,O037746,C08957,2025-07-18 12:53:36.903006718,damaged,2657.75
R004012,O037788,C03389,2025-07-23 06:28:13.484482888,damaged,1479.85
R004013,O037797,C00323,2025-07-21 13:39:41.627884381,wrong_item,2430.35
R004014,O037806,C04187,2025-07-26 22:04:30.387981586,not_as_described,1592.13
R004015,O037809,C04918,2025-07-21 11:35:05.204496854,changed_mind,605.35
R004016,O037838,C04115,2025-07-23 05:09:42.242181548,size_fit,1416.53
R004017,O037843,C08636,2025-07-22 16:46:11.358967965,size_fit,1025.74
R004018,O037849,C09724,2025-07-28 06:40:59.315304320,size_fit,3699.11
R004019,O037850,C07576,2025-07-24 22:16:36.338091506,wrong_item,6655.9
R004020,O037875,C04638,2025-07-23 08:03:01.231314004,changed_mind,968.57
R004021,O037908,C00457,2025-08-02 07:05:29.819029232,not_as_described,272.09
R004022,O037915,C08543,2025-07-21 16:00:55.130573710,size_fit,3378.2
R004023,O037918,C08428,2025-07-20 05:03:06.652413230,not_as_described,5115.61
R004024,O037925,C05354,2025-07-26 20:10:00.422250060,size_fit,893.59
R004025,O037933,C00930,2025-07-20 16:12:16.878984231,size_fit,6470.64
R004026,O037941,C04451,2025-07-20 10:25:37.011599428,not_as_described,2449.57
R004027,O037942,C06651,2025-07-20 09:59:54.415805899,not_as_described,13105.43
R004028,O037952,C07282,2025-07-23 13:25:21.116933940,wrong_item,3916.86
R004029,O037958,C01861,2025-07-22 19:23:35.398436827,size_fit,2230.21
R004030,O037978,C03231,2025-07-27 05:50:09.840890320,not_as_described,6695.47
R004031,O037987,C04469,2025-07-29 17:51:52.570826560,size_fit,673.9
R004032,O037990,C05319,2025-07-21 11:16:41.088864071,not_as_described,11333.82
R004033,O038017,C02717,2025-07-22 22:48:46.642386654,not_as_described,1936.46
R004034,O038019,C08793,2025-07-24 22:40:15.092619002,damaged,1440.32
R004035,O038023,C02836,2025-07-23 11:58:09.717352024,wrong_item,1075.89
R004036,O038030,C08636,2025-07-22 11:21:17.701722943,size_fit,2349.09
R004037,O038048,C08826,2025-07-28 03:09:01.500340395,size_fit,898.12
R004038,O038055,C07845,2025-07-23 20:20:19.422731176,not_as_described,1754.9
R004039,O038066,C06387,2025-07-24 13:46:20.963019914,damaged,825.46
R004040,O038067,C06553,2025-07-23 20:04:50.174509317,changed_mind,3060.29
R004041,O038073,C02622,2025-07-19 05:20:04.688887174,size_fit,3270.71
R004042,O038076,C08808,2025-07-25 07:52:57.800877322,size_fit,8848.61
R004043,O038086,C03644,2025-07-24 17:20:08.929920512,changed_mind,1105.32
R004044,O038099,C07222,2025-07-25 03:09:12.654771087,not_as_described,5503.81
R004045,O038101,C00890,2025-07-30 05:32:24.570438223,not_as_described,1964.89
R004046,O038120,C04147,2025-07-27 02:19:45.369681542,not_as_described,2275.65
R004047,O038140,C08344,2025-07-27 06:32:14.682366027,wrong_item,1605.47
R004048,O038148,C05948,2025-07-22 17:47:52.589114325,not_as_described,2247.24
R004049,O038161,C00059,2025-07-22 20:15:26.265522128,changed_mind,12613.53
R004050,O038189,C06145,2025-07-24 18:37:37.227270180,damaged,1330.34
R004051,O038200,C03316,2025-07-28 20:59:41.276356468,changed_mind,6717.09
R004052,O038201,C01409,2025-07-24 06:58:41.017927720,damaged,2961.64
R004053,O038206,C02026,2025-07-21 19:20:48.677939959,not_as_described,1385.78
R004054,O038210,C02478,2025-07-24 17:48:17.968490809,not_as_described,1666.38
R004055,O038215,C05405,2025-07-30 08:10:03.936869277,changed_mind,2663.05
R004056,O038222,C01848,2025-07-26 20:58:43.734294192,not_as_described,9230.55
R004057,O038242,C06059,2025-07-22 04:18:17.852510124,not_as_described,7992.29
R004058,O038247,C03744,2025-07-23 09:04:05.538593827,size_fit,1164.02
R004059,O038248,C07357,2025-07-23 23:06:53.958306502,wrong_item,1270.76
R004060,O038267,C07849,2025-07-26 07:08:26.919927059,size_fit,2685.5
R004061,O038278,C09272,2025-07-25 22:28:30.292081766,size_fit,3404.97
R004062,O038279,C09409,2025-07-22 17:53:30.826179531,wrong_item,746.82
R004063,O038292,C02369,2025-07-24 08:29:33.388118091,size_fit,1227.83
R004064,O038298,C08945,2025-07-25 03:27:47.505580729,not_as_described,2130.88
R004065,O038301,C09577,2025-07-24 20:40:32.629616796,not_as_described,3256.38
R004066,O038313,C09020,2025-08-03 19:54:47.512973088,size_fit,772.35
R004067,O038316,C08301,2025-08-03 22:58:31.916567607,not_as_described,1197.87
R004068,O038331,C04073,2025-07-22 07:46:40.715324472,size_fit,1302.53
R004069,O038336,C07515,2025-07-24 09:44:47.726941110,damaged,5972.21
R004070,O038341,C02857,2025-08-09 00:00:00.000000000,changed_mind,2083.41
R004071,O038353,C06030,2025-07-27 19:32:40.340063770,wrong_item,1005.53
R004072,O038362,C07438,2025-07-25 16:15:06.237780177,damaged,1518.11
R004073,O038383,C02920,2025-07-23 22:10:53.874345720,not_as_described,8478.65
R004074,O038385,C00750,2025-07-26 14:49:52.522274740,size_fit,3694.98
R004075,O038398,C07209,2025-07-29 04:58:58.749905866,wrong_item,865.79
R004076,O038412,C00114,2025-07-23 15:09:32.475661596,damaged,1008.56
R004077,O038416,C08678,2025-07-24 08:09:02.158740737,wrong_item,3130.14
R004078,O038430,C00935,2025-07-25 17:53:45.625255224,wrong_item,1256.87
R004079,O038431,C08307,2025-07-23 08:54:50.485662698,wrong_item,3234.19
R004080,O038452,C08486,2025-07-23 13:32:30.050655907,size_fit,20449.08
R004081,O038455,C05638,2025-07-26 02:24:18.941121619,not_as_described,495.45
R004082,O038460,C06927,2025-07-23 20:36:07.383952620,changed_mind,1225.84
R004083,O038478,C02556,2025-07-22 09:34:24.924975153,size_fit,1472.54
R004084,O038485,C05262,2025-07-31 23:54:32.253529395,not_as_described,4954.57
R004085,O038488,C03856,2025-07-28 06:15:17.637640855,wrong_item,3010.55
R004086,O038495,C05530,2025-07-25 15:53:15.855348609,changed_mind,2252.05
R004087,O038496,C06994,2025-07-26 06:31:32.603522008,size_fit,5043.31
R004088,O038501,C08960,2025-07-23 01:57:17.631059691,size_fit,776.35
R004089,O038511,C09597,2025-07-26 23:26:12.173747654,not_as_described,626.51
R004090,O038512,C05979,2025-07-26 11:49:48.859916671,size_fit,2759.43
R004091,O038528,C04170,2025-07-23 03:12:35.144369100,not_as_described,1235.14
R004092,O038533,C05353,2025-07-26 19:29:00.930411801,changed_mind,932.68
R004093,O038546,C04224,2025-07-27 02:44:50.002811412,not_as_described,5190.88
R004094,O038554,C02162,2025-07-27 04:28:06.537217749,size_fit,2128.96
R004095,O038555,C06098,2025-07-30 18:59:57.149293538,not_as_described,2323.03
R004096,O038567,C01277,2025-07-31 03:23:26.384616549,wrong_item,3829.32
R004097,O038579,C05609,2025-07-22 20:43:19.020453960,not_as_described,543.83
R004098,O038584,C08509,2025-07-30 00:46:09.709340725,damaged,1401.37
R004099,O038588,C08428,2025-07-24 09:27:10.291371188,size_fit,3456.43
R004100,O038623,C00789,2025-07-28 04:59:57.613025184,size_fit,1592.37
R004101,O038632,C05105,2025-07-30 03:12:09.752158548,wrong_item,211.88
R004102,O038644,C05046,2025-07-28 16:42:56.822304441,changed_mind,2540.97
R004103,O038655,C08497,2025-07-27 04:47:47.473243436,size_fit,2218.69
R004104,O038673,C09218,2025-07-28 05:51:53.772756076,changed_mind,1858.32
R004105,O038689,C02217,2025-08-01 20:07:11.592665774,wrong_item,1083.08
R004106,O038710,C05282,2025-07-23 14:34:45.915071458,not_as_described,2741.9
R004107,O038732,C02676,2025-08-02 13:39:43.893021841,size_fit,637.28
R004108,O038738,C08935,2025-07-24 19:10:55.381006632,size_fit,294.01
R004109,O038746,C09585,2025-08-08 05:10:43.488823792,not_as_described,2945.61
R004110,O038752,C02683,2025-07-27 18:50:00.658524472,size_fit,2169.15
R004111,O038753,C01550,2025-07-28 03:18:14.366286745,not_as_described,1010.89
R004112,O038768,C04560,2025-07-26 22:59:22.196185447,changed_mind,8101.46
R004113,O038769,C07120,2025-07-29 07:30:56.335788835,not_as_described,1816.99
R004114,O038787,C03712,2025-07-27 23:53:00.936910568,wrong_item,1143.81
R004115,O038788,C05067,2025-07-24 10:01:03.174288808,size_fit,3233.77
R004116,O038813,C00424,2025-07-23 06:37:51.099996712,not_as_described,1114.46
R004117,O038844,C02078,2025-08-02 04:34:53.163719248,damaged,3750.46
R004118,O038850,C00831,2025-07-25 15:52:16.508267558,wrong_item,1082.12
R004119,O038853,C06232,2025-08-03 04:58:24.887260020,size_fit,1602.16
R004120,O038874,C09172,2025-07-28 19:00:36.884855667,not_as_described,4055.65
